KRAS_1uMGDP_G12D_GDP_D_4002 - 1_X	KRAS_1uMGDP_G12D_GDP_D_4002 - 1_Y	KRAS_1uMGDP__G12D_GDP_D_400 - 1_X	KRAS_1uMGDP__G12D_GDP_D_400 - 1_Y
10672.6	-2.301	5693.27	-24.326
10673.3	-2.32	5693.75	-24.333
10673.7	-2.33	5694.39	-24.341
10674.2	-2.34	5694.87	-24.344
10674.7	-2.352	5695.35	-24.343
10675.2	-2.359	5695.83	-24.344
10675.8	-2.373	5696.31	-24.344
10676.3	-2.381	5696.79	-24.346
10676.8	-2.39	5697.43	-24.345
10677.3	-2.4	5697.91	-24.343
10677.7	-2.402	5698.39	-24.345
10678.4	-2.408	5698.87	-24.346
10678.9	-2.409	5699.35	-24.351
10679.3	-2.414	5699.83	-24.35
10679.8	-2.415	5700.47	-24.353
10680.3	-2.421	5700.95	-24.361
10680.9	-2.425	5701.43	-24.366
10681.4	-2.427	5701.91	-24.372
10681.9	-2.431	5702.39	-24.375
10682.4	-2.436	5703.03	-24.386
10682.9	-2.445	5703.51	-24.388
10683.5	-2.462	5703.99	-24.39
10684	-2.473	5704.47	-24.389
10684.5	-2.481	5704.95	-24.392
10684.9	-2.491	5705.43	-24.394
10685.4	-2.496	5705.91	-24.399
10685.9	-2.507	5706.55	-24.405
10686.5	-2.524	5707.03	-24.406
10687	-2.534	5707.51	-24.412
10687.5	-2.542	5707.99	-24.417
10688	-2.551	5708.47	-24.421
10688.5	-2.56	5708.95	-24.427
10688.9	-2.569	5709.59	-24.429
10689.6	-2.58	5710.07	-24.436
10690.1	-2.59	5710.55	-24.438
10690.5	-2.593	5711.03	-24.447
10691	-2.6	5711.51	-24.453
10691.5	-2.604	5711.99	-24.455
10692.1	-2.611	5712.63	-24.461
10692.6	-2.614	5713.11	-24.462
10693.1	-2.618	5713.59	-24.459
10693.6	-2.629	5714.07	-24.458
10694.1	-2.632	5714.55	-24.459
10694.7	-2.646	5715.03	-24.461
10695.2	-2.654	5715.67	-24.469
10695.7	-2.657	5716.15	-24.48
10696.1	-2.668	5716.63	-24.485
10696.6	-2.679	5717.11	-24.489
10697.1	-2.689	5717.59	-24.493
10697.7	-2.703	5718.07	-24.5
10698.2	-2.71	5718.55	-24.505
10698.7	-2.722	5719.19	-24.513
10699.2	-2.734	5719.67	-24.516
10699.7	-2.743	5720.15	-24.516
10700.3	-2.757	5720.63	-24.517
10700.8	-2.768	5721.11	-24.523
10701.3	-2.774	5721.59	-24.527
10701.7	-2.782	5722.23	-24.533
10702.2	-2.793	5722.71	-24.541
10702.9	-2.803	5723.19	-24.547
10703.3	-2.807	5723.67	-24.554
10703.8	-2.816	5724.15	-24.558
10704.3	-2.815	5724.63	-24.558
10704.8	-2.822	5725.11	-24.556
10705.3	-2.829	5725.75	-24.564
10705.9	-2.831	5726.23	-24.564
10706.4	-2.842	5726.71	-24.568
10706.9	-2.85	5727.19	-24.572
10707.3	-2.855	5727.67	-24.572
10707.8	-2.859	5728.15	-24.577
10708.5	-2.864	5728.79	-24.581
10708.9	-2.864	5729.27	-24.578
10709.4	-2.861	5729.75	-24.578
10709.9	-2.869	5730.23	-24.579
10710.4	-2.867	5730.71	-24.577
10710.9	-2.867	5731.19	-24.582
10711.5	-2.87	5731.67	-24.584
10712	-2.873	5732.31	-24.587
10712.5	-2.881	5732.79	-24.588
10712.9	-2.887	5733.27	-24.589
10713.4	-2.892	5733.75	-24.594
10713.9	-2.897	5734.23	-24.59
10714.5	-2.91	5734.71	-24.594
10715	-2.907	5735.35	-24.587
10715.5	-2.91	5735.83	-24.583
10716	-2.916	5736.31	-24.589
10716.5	-2.918	5736.79	-24.59
10716.9	-2.927	5737.27	-24.597
10717.6	-2.943	5737.75	-24.601
10718.1	-2.952	5738.23	-24.606
10718.5	-2.966	5738.87	-24.614
10719	-2.975	5739.35	-24.62
10719.5	-2.995	5739.83	-24.622
10720	-3.01	5740.31	-24.631
10720.6	-3.018	5740.79	-24.636
10721.1	-3.033	5741.27	-24.645
10721.6	-3.041	5741.91	-24.655
10722.1	-3.047	5742.39	-24.662
10722.5	-3.055	5742.87	-24.665
10723.2	-3.064	5743.35	-24.666
10723.7	-3.067	5743.83	-24.676
10724.1	-3.071	5744.31	-24.675
10724.6	-3.076	5744.95	-24.685
10725.1	-3.074	5745.43	-24.688
10725.7	-3.077	5745.91	-24.689
10726.2	-3.069	5746.39	-24.693
10726.7	-3.065	5746.87	-24.695
10727.2	-3.062	5747.35	-24.696
10727.7	-3.065	5747.99	-24.691
10728.3	-3.067	5748.47	-24.688
10728.8	-3.073	5748.95	-24.686
10729.3	-3.08	5749.43	-24.678
10729.7	-3.083	5749.91	-24.668
10730.2	-3.089	5750.39	-24.672
10730.7	-3.093	5750.87	-24.669
10731.3	-3.102	5751.51	-24.668
10731.8	-3.112	5751.99	-24.668
10732.3	-3.127	5752.47	-24.671
10732.8	-3.131	5752.95	-24.676
10733.3	-3.141	5753.43	-24.678
10733.9	-3.142	5754.07	-24.68
10734.4	-3.146	5754.55	-24.676
10734.9	-3.144	5755.03	-24.678
10735.3	-3.147	5755.51	-24.676
10735.8	-3.152	5755.99	-24.685
10736.5	-3.159	5756.47	-24.692
10736.9	-3.173	5756.95	-24.694
10737.4	-3.179	5757.59	-24.696
10737.9	-3.183	5758.07	-24.706
10738.4	-3.187	5758.55	-24.711
10739	-3.192	5759.03	-24.72
10739.5	-3.192	5759.51	-24.731
10740	-3.199	5759.99	-24.744
10740.5	-3.207	5760.63	-24.754
10740.9	-3.216	5761.11	-24.757
10741.6	-3.232	5761.59	-24.77
10742.1	-3.245	5762.07	-24.773
10742.5	-3.254	5762.55	-24.777
10743	-3.27	5763.03	-24.785
10743.5	-3.278	5763.67	-24.794
10744.1	-3.288	5764.15	-24.801
10744.6	-3.295	5764.63	-24.807
10745.1	-3.298	5765.11	-24.814
10745.6	-3.3	5765.59	-24.817
10746.1	-3.305	5766.07	-24.823
10746.7	-3.302	5766.71	-24.828
10747.2	-3.303	5767.19	-24.824
10747.7	-3.306	5767.67	-24.821
10748.1	-3.308	5768.15	-24.819
10748.6	-3.308	5768.63	-24.821
10749.3	-3.313	5769.11	-24.823
10749.7	-3.319	5769.75	-24.824
10750.2	-3.326	5770.23	-24.828
10750.7	-3.333	5770.71	-24.827
10751.2	-3.342	5771.19	-24.83
10751.7	-3.351	5771.67	-24.831
10752.3	-3.361	5772.15	-24.828
10752.8	-3.372	5772.63	-24.833
10753.3	-3.384	5773.27	-24.837
10753.7	-3.391	5773.75	-24.838
10754.4	-3.395	5774.23	-24.838
10754.9	-3.401	5774.71	-24.836
10755.3	-3.402	5775.19	-24.834
10755.8	-3.411	5775.67	-24.823
10756.3	-3.413	5776.31	-24.816
10756.9	-3.408	5776.79	-24.818
10757.4	-3.407	5777.27	-24.82
10757.9	-3.398	5777.75	-24.822
10758.4	-3.399	5778.23	-24.819
10758.9	-3.402	5778.71	-24.819
10759.5	-3.411	5779.35	-24.815
10760	-3.411	5779.83	-24.818
10760.5	-3.412	5780.31	-24.822
10760.9	-3.417	5780.79	-24.822
10761.4	-3.417	5781.27	-24.824
10762.1	-3.423	5781.75	-24.827
10762.5	-3.428	5782.39	-24.831
10763	-3.436	5782.87	-24.834
10763.5	-3.441	5783.35	-24.83
10764	-3.445	5783.83	-24.833
10764.6	-3.451	5784.31	-24.837
10765.1	-3.458	5784.95	-24.836
10765.6	-3.46	5785.43	-24.836
10766.1	-3.464	5785.91	-24.837
10766.5	-3.47	5786.39	-24.837
10767.2	-3.474	5786.87	-24.84
10767.7	-3.481	5787.35	-24.842
10768.1	-3.49	5787.83	-24.845
10768.6	-3.496	5788.47	-24.855
10769.1	-3.502	5788.95	-24.86
10769.7	-3.509	5789.43	-24.869
10770.2	-3.514	5789.91	-24.877
10770.7	-3.517	5790.39	-24.883
10771.2	-3.52	5790.87	-24.894
10771.7	-3.52	5791.51	-24.903
10772.1	-3.525	5791.99	-24.91
10772.8	-3.536	5792.47	-24.919
10773.3	-3.547	5792.95	-24.926
10773.7	-3.558	5793.43	-24.925
10774.2	-3.567	5793.91	-24.93
10774.7	-3.578	5794.39	-24.935
10775.3	-3.594	5795.03	-24.93
10775.8	-3.6	5795.51	-24.928
10776.3	-3.605	5795.99	-24.931
10776.8	-3.618	5796.47	-24.932
10777.3	-3.625	5796.95	-24.93
10777.9	-3.628	5797.43	-24.934
10778.4	-3.64	5798.07	-24.943
10778.9	-3.644	5798.55	-24.942
10779.3	-3.647	5799.03	-24.946
10779.8	-3.647	5799.51	-24.947
10780.3	-3.653	5799.99	-24.952
10780.9	-3.662	5800.47	-24.956
10781.4	-3.669	5801.11	-24.961
10781.9	-3.681	5801.59	-24.969
10782.4	-3.689	5802.07	-24.975
10782.9	-3.695	5802.55	-24.983
10783.3	-3.701	5803.03	-24.99
10784	-3.705	5803.51	-24.998
10784.5	-3.706	5804.15	-24.999
10784.9	-3.706	5804.63	-25.004
10785.4	-3.707	5805.11	-25.004
10785.9	-3.708	5805.59	-25.01
10786.4	-3.714	5806.07	-25.005
10787	-3.719	5806.55	-25.005
10787.5	-3.724	5807.19	-25
10788	-3.737	5807.67	-25.001
10788.5	-3.747	5808.15	-25.001
10788.9	-3.755	5808.63	-25
10789.6	-3.768	5809.11	-25.001
10790.1	-3.781	5809.59	-25.004
10790.5	-3.792	5810.23	-25.004
10791	-3.8	5810.71	-25.003
10791.5	-3.812	5811.19	-25.005
10792.1	-3.817	5811.67	-25.006
10792.6	-3.816	5812.15	-25.007
10793.1	-3.82	5812.63	-25.006
10793.6	-3.827	5813.27	-25.007
10794.1	-3.826	5813.75	-25.009
10794.5	-3.822	5814.23	-25.015
10795.2	-3.818	5814.71	-25.021
10795.7	-3.815	5815.19	-25.031
10796.1	-3.819	5815.67	-25.042
10796.6	-3.824	5816.31	-25.054
10797.1	-3.828	5816.79	-25.069
10797.6	-3.832	5817.27	-25.078
10798.2	-3.839	5817.75	-25.085
10798.7	-3.842	5818.23	-25.091
10799.2	-3.84	5818.71	-25.094
10799.7	-3.841	5819.35	-25.105
10800.1	-3.845	5819.83	-25.109
10800.8	-3.85	5820.31	-25.11
10801.3	-3.851	5820.79	-25.112
10801.7	-3.856	5821.27	-25.107
10802.2	-3.871	5821.75	-25.102
10802.9	-3.875	5822.39	-25.105
10803.3	-3.883	5822.87	-25.106
10803.8	-3.893	5823.35	-25.095
10804.3	-3.903	5823.83	-25.095
10804.8	-3.911	5824.31	-25.094
10805.4	-3.919	5824.79	-25.092
10805.9	-3.926	5825.43	-25.088
10806.4	-3.931	5825.91	-25.091
10806.9	-3.937	5826.39	-25.09
10807.3	-3.947	5826.87	-25.081
10807.8	-3.952	5827.35	-25.086
10808.5	-3.965	5827.83	-25.087
10808.9	-3.974	5828.47	-25.092
10809.4	-3.979	5828.95	-25.099
10809.9	-3.982	5829.43	-25.101
10810.4	-3.983	5829.91	-25.102
10810.9	-3.983	5830.39	-25.105
10811.5	-3.981	5831.03	-25.111
10812	-3.98	5831.51	-25.114
10812.5	-3.977	5831.99	-25.115
10812.9	-3.975	5832.47	-25.12
10813.4	-3.981	5832.95	-25.125
10814.1	-3.992	5833.43	-25.138
10814.5	-4.006	5833.91	-25.146
10815	-4.012	5834.55	-25.157
10815.5	-4.02	5835.03	-25.162
10816	-4.025	5835.51	-25.168
10816.6	-4.028	5835.99	-25.176
10817.1	-4.03	5836.47	-25.177
10817.6	-4.034	5837.11	-25.175
10818.1	-4.038	5837.59	-25.173
10818.5	-4.04	5838.07	-25.173
10819	-4.044	5838.55	-25.172
10819.5	-4.045	5839.03	-25.171
10820.1	-4.049	5839.51	-25.169
10820.6	-4.054	5840.15	-25.169
10821.1	-4.063	5840.63	-25.167
10821.6	-4.07	5841.11	-25.171
10822.2	-4.072	5841.59	-25.172
10822.7	-4.072	5842.07	-25.179
10823.2	-4.072	5842.55	-25.18
10823.7	-4.081	5843.19	-25.182
10824.1	-4.085	5843.67	-25.181
10824.6	-4.09	5844.15	-25.18
10825.3	-4.094	5844.63	-25.181
10825.7	-4.098	5845.11	-25.18
10826.2	-4.101	5845.59	-25.178
10826.7	-4.1	5846.23	-25.187
10827.2	-4.11	5846.71	-25.188
10827.8	-4.11	5847.19	-25.187
10828.3	-4.108	5847.67	-25.194
10828.8	-4.104	5848.15	-25.197
10829.3	-4.101	5848.63	-25.195
10829.7	-4.101	5849.27	-25.195
10830.2	-4.103	5849.75	-25.195
10830.9	-4.114	5850.23	-25.197
10831.3	-4.124	5850.71	-25.203
10831.8	-4.137	5851.19	-25.213
10832.3	-4.146	5851.67	-25.212
10832.8	-4.161	5852.15	-25.22
10833.4	-4.169	5852.79	-25.223
10833.9	-4.17	5853.27	-25.231
10834.4	-4.169	5853.75	-25.242
10834.9	-4.166	5854.23	-25.255
10835.3	-4.166	5854.71	-25.265
10835.8	-4.162	5855.19	-25.274
10836.5	-4.168	5855.83	-25.283
10836.9	-4.162	5856.31	-25.28
10837.4	-4.161	5856.79	-25.285
10837.9	-4.164	5857.27	-25.288
10838.4	-4.163	5857.75	-25.287
10839	-4.167	5858.23	-25.285
10839.5	-4.171	5858.71	-25.289
10840	-4.176	5859.35	-25.299
10840.5	-4.173	5859.83	-25.298
10840.9	-4.177	5860.31	-25.297
10841.4	-4.184	5860.79	-25.295
10842.1	-4.187	5861.27	-25.295
10842.5	-4.194	5861.75	-25.291
10843	-4.197	5862.39	-25.296
10843.5	-4.202	5862.87	-25.295
10844	-4.206	5863.35	-25.297
10844.5	-4.211	5863.83	-25.306
10845.1	-4.222	5864.31	-25.31
10845.6	-4.237	5864.79	-25.313
10846.1	-4.253	5865.43	-25.325
10846.5	-4.261	5865.91	-25.331
10847	-4.268	5866.39	-25.334
10847.7	-4.274	5866.87	-25.34
10848.1	-4.277	5867.35	-25.342
10848.6	-4.283	5867.83	-25.34
10849.1	-4.29	5868.47	-25.339
10849.6	-4.295	5868.95	-25.335
10850.1	-4.302	5869.43	-25.334
10850.7	-4.306	5869.91	-25.336
10851.2	-4.31	5870.39	-25.336
10851.7	-4.316	5870.87	-25.344
10852.1	-4.317	5871.51	-25.347
10852.6	-4.323	5871.99	-25.348
10853.1	-4.329	5872.47	-25.347
10853.7	-4.334	5872.95	-25.35
10854.2	-4.341	5873.43	-25.35
10854.7	-4.351	5873.91	-25.353
10855.2	-4.357	5874.55	-25.356
10855.7	-4.363	5875.03	-25.358
10856.3	-4.369	5875.51	-25.356
10856.8	-4.374	5875.99	-25.361
10857.3	-4.377	5876.47	-25.357
10857.7	-4.384	5877.11	-25.356
10858.2	-4.389	5877.59	-25.353
10858.7	-4.394	5878.07	-25.35
10859.3	-4.398	5878.55	-25.347
10859.8	-4.401	5879.03	-25.346
10860.3	-4.403	5879.51	-25.344
10860.8	-4.405	5880.15	-25.341
10861.3	-4.414	5880.63	-25.337
10861.9	-4.42	5881.11	-25.333
10862.4	-4.426	5881.59	-25.332
10862.9	-4.43	5882.07	-25.333
10863.3	-4.432	5882.55	-25.335
10863.8	-4.437	5883.19	-25.338
10864.3	-4.449	5883.67	-25.347
10864.9	-4.459	5884.15	-25.342
10865.4	-4.465	5884.63	-25.346
10865.9	-4.471	5885.11	-25.345
10866.4	-4.482	5885.75	-25.344
10866.9	-4.493	5886.23	-25.35
10867.5	-4.498	5886.71	-25.353
10868	-4.508	5887.19	-25.352
10868.5	-4.518	5887.67	-25.352
10868.9	-4.525	5888.15	-25.349
10869.4	-4.532	5888.79	-25.344
10869.9	-4.538	5889.27	-25.338
10870.5	-4.544	5889.75	-25.342
10871	-4.545	5890.23	-25.343
10871.5	-4.556	5890.71	-25.344
10872	-4.561	5891.19	-25.352
10872.6	-4.565	5891.83	-25.367
10873.1	-4.568	5892.31	-25.378
10873.6	-4.568	5892.79	-25.383
10874.1	-4.573	5893.27	-25.39
10874.5	-4.573	5893.75	-25.393
10875	-4.577	5894.23	-25.4
10875.7	-4.587	5894.87	-25.403
10876.1	-4.595	5895.35	-25.399
10876.6	-4.601	5895.83	-25.401
10877.1	-4.608	5896.31	-25.395
10877.6	-4.61	5896.79	-25.389
10878.2	-4.619	5897.43	-25.38
10878.7	-4.62	5897.91	-25.378
10879.2	-4.624	5898.39	-25.376
10879.7	-4.627	5898.87	-25.377
10880.1	-4.629	5899.35	-25.381
10880.8	-4.636	5899.83	-25.386
10881.3	-4.647	5900.31	-25.389
10881.7	-4.649	5900.95	-25.389
10882.2	-4.649	5901.43	-25.393
10882.7	-4.65	5901.91	-25.398
10883.3	-4.653	5902.39	-25.398
10883.8	-4.657	5902.87	-25.399
10884.3	-4.66	5903.35	-25.4
10884.8	-4.662	5903.99	-25.401
10885.3	-4.669	5904.47	-25.401
10885.7	-4.677	5904.95	-25.4
10886.4	-4.69	5905.43	-25.402
10886.9	-4.696	5905.91	-25.405
10887.3	-4.706	5906.39	-25.406
10887.8	-4.714	5907.03	-25.419
10888.5	-4.716	5907.51	-25.435
10888.9	-4.72	5907.99	-25.442
10889.4	-4.721	5908.47	-25.455
10889.9	-4.72	5908.95	-25.465
10890.4	-4.726	5909.59	-25.482
10890.9	-4.723	5910.07	-25.497
10891.5	-4.719	5910.55	-25.506
10892	-4.72	5911.03	-25.517
10892.5	-4.724	5911.51	-25.523
10892.9	-4.725	5911.99	-25.527
10893.4	-4.737	5912.47	-25.532
10893.9	-4.749	5913.11	-25.536
10894.5	-4.763	5913.59	-25.541
10895	-4.77	5914.07	-25.537
10895.5	-4.773	5914.55	-25.537
10896	-4.779	5915.03	-25.54
10896.5	-4.778	5915.51	-25.545
10896.9	-4.783	5915.99	-25.549
10897.6	-4.784	5916.63	-25.548
10898.1	-4.778	5917.11	-25.549
10898.5	-4.777	5917.59	-25.558
10899	-4.775	5918.07	-25.561
10899.5	-4.772	5918.55	-25.567
10900.1	-4.771	5919.03	-25.573
10900.6	-4.766	5919.67	-25.577
10901.1	-4.765	5920.15	-25.583
10901.6	-4.769	5920.63	-25.584
10902.1	-4.782	5921.11	-25.589
10902.7	-4.794	5921.59	-25.587
10903.2	-4.801	5922.07	-25.582
10903.7	-4.808	5922.71	-25.582
10904.1	-4.82	5923.19	-25.581
10904.6	-4.831	5923.67	-25.573
10905.3	-4.84	5924.15	-25.58
10905.7	-4.843	5924.63	-25.585
10906.2	-4.84	5925.11	-25.588
10906.7	-4.838	5925.75	-25.59
10907.2	-4.837	5926.23	-25.597
10907.7	-4.835	5926.71	-25.599
10908.3	-4.839	5927.19	-25.605
10908.8	-4.836	5927.67	-25.615
10909.3	-4.835	5928.31	-25.62
10909.7	-4.833	5928.79	-25.621
10910.2	-4.833	5929.27	-25.623
10910.7	-4.84	5929.75	-25.629
10911.3	-4.844	5930.23	-25.638
10911.8	-4.852	5930.71	-25.648
10912.3	-4.856	5931.19	-25.653
10912.8	-4.864	5931.83	-25.652
10913.3	-4.87	5932.31	-25.654
10913.7	-4.88	5932.79	-25.651
10914.4	-4.892	5933.27	-25.654
10914.9	-4.899	5933.75	-25.653
10915.3	-4.906	5934.23	-25.649
10915.8	-4.912	5934.87	-25.647
10916.3	-4.909	5935.35	-25.65
10916.9	-4.904	5935.83	-25.65
10917.4	-4.903	5936.31	-25.652
10917.9	-4.905	5936.79	-25.654
10918.4	-4.902	5937.27	-25.657
10919	-4.905	5937.91	-25.658
10919.5	-4.906	5938.39	-25.668
10920	-4.903	5938.87	-25.672
10920.5	-4.903	5939.35	-25.676
10920.9	-4.901	5939.83	-25.681
10921.4	-4.9	5940.31	-25.683
10922.1	-4.898	5940.95	-25.692
10922.5	-4.904	5941.43	-25.7
10923	-4.906	5941.91	-25.711
10923.5	-4.91	5942.39	-25.713
10924	-4.911	5942.87	-25.721
10924.5	-4.918	5943.51	-25.727
10925.1	-4.921	5943.99	-25.73
10925.6	-4.926	5944.47	-25.733
10926.1	-4.932	5944.95	-25.737
10926.5	-4.938	5945.43	-25.732
10927	-4.943	5945.91	-25.726
10927.5	-4.955	5946.55	-25.726
10928.1	-4.963	5947.03	-25.73
10928.6	-4.97	5947.51	-25.729
10929.1	-4.98	5947.99	-25.728
10929.6	-4.985	5948.47	-25.729
10930.2	-4.984	5948.95	-25.733
10930.7	-4.989	5949.59	-25.735
10931.2	-4.988	5950.07	-25.744
10931.7	-4.987	5950.55	-25.755
10932.1	-4.985	5951.03	-25.765
10932.8	-4.982	5951.51	-25.777
10933.3	-4.989	5951.99	-25.789
10933.7	-4.998	5952.47	-25.802
10934.2	-5.007	5953.12	-25.807
10934.7	-5.015	5953.59	-25.808
10935.2	-5.022	5954.07	-25.812
10935.8	-5.026	5954.55	-25.807
10936.3	-5.027	5955.03	-25.8
10936.8	-5.035	5955.51	-25.796
10937.3	-5.045	5955.99	-25.793
10937.7	-5.048	5956.63	-25.783
10938.4	-5.054	5957.11	-25.779
10938.9	-5.058	5957.59	-25.775
10939.3	-5.059	5958.07	-25.771
10939.8	-5.068	5958.55	-25.765
10940.5	-5.079	5959.03	-25.761
10940.9	-5.089	5959.67	-25.757
10941.4	-5.093	5960.15	-25.76
10941.9	-5.1	5960.63	-25.761
10942.4	-5.099	5961.11	-25.767
10942.9	-5.103	5961.59	-25.772
10943.5	-5.106	5962.07	-25.773
10944	-5.109	5962.55	-25.773
10944.5	-5.114	5963.19	-25.777
10944.9	-5.122	5963.67	-25.786
10945.4	-5.129	5964.15	-25.79
10946.1	-5.134	5964.63	-25.792
10946.6	-5.14	5965.11	-25.79
10947	-5.149	5965.59	-25.785
10947.5	-5.159	5966.23	-25.779
10948	-5.175	5966.71	-25.771
10948.6	-5.181	5967.19	-25.767
10949.1	-5.192	5967.67	-25.767
10949.6	-5.201	5968.15	-25.765
10950.1	-5.209	5968.63	-25.757
10950.5	-5.212	5969.11	-25.759
10951	-5.21	5969.75	-25.762
10951.7	-5.209	5970.23	-25.766
10952.1	-5.21	5970.71	-25.767
10952.6	-5.214	5971.19	-25.762
10953.1	-5.215	5971.67	-25.761
10953.6	-5.22	5972.31	-25.761
10954.2	-5.228	5972.79	-25.766
10954.7	-5.239	5973.27	-25.769
10955.2	-5.248	5973.75	-25.772
10955.7	-5.259	5974.23	-25.772
10956.1	-5.268	5974.71	-25.776
10956.6	-5.277	5975.35	-25.777
10957.3	-5.286	5975.83	-25.782
10957.8	-5.299	5976.31	-25.785
10958.2	-5.304	5976.79	-25.787
10958.7	-5.312	5977.27	-25.793
10959.2	-5.319	5977.75	-25.799
10959.8	-5.325	5978.39	-25.802
10960.3	-5.33	5978.87	-25.8
10960.8	-5.333	5979.35	-25.802
10961.3	-5.335	5979.83	-25.803
10961.8	-5.336	5980.31	-25.798
10962.4	-5.343	5980.79	-25.799
10962.9	-5.338	5981.44	-25.799
10963.3	-5.335	5981.92	-25.8
10963.8	-5.339	5982.39	-25.803
10964.3	-5.342	5982.87	-25.806
10964.9	-5.339	5983.35	-25.803
10965.4	-5.338	5983.84	-25.801
10965.9	-5.338	5984.48	-25.804
10966.4	-5.339	5984.96	-25.811
10967	-5.336	5985.43	-25.82
10967.5	-5.339	5985.92	-25.835
10968	-5.34	5986.39	-25.846
10968.5	-5.336	5986.88	-25.852
10969	-5.342	5987.51	-25.852
10969.6	-5.345	5988	-25.854
10970.1	-5.35	5988.48	-25.858
10970.5	-5.359	5988.96	-25.862
10971	-5.366	5989.43	-25.864
10971.5	-5.374	5989.92	-25.863
10972.1	-5.388	5990.55	-25.864
10972.6	-5.393	5991.04	-25.866
10973.1	-5.399	5991.52	-25.865
10973.6	-5.412	5991.99	-25.865
10974.1	-5.418	5992.48	-25.871
10974.5	-5.425	5992.96	-25.875
10975.2	-5.438	5993.6	-25.875
10975.7	-5.441	5994.08	-25.878
10976.1	-5.446	5994.56	-25.884
10976.6	-5.443	5995.03	-25.89
10977.1	-5.446	5995.51	-25.893
10977.6	-5.453	5996	-25.896
10978.2	-5.451	5996.63	-25.901
10978.7	-5.463	5997.12	-25.907
10979.2	-5.471	5997.6	-25.91
10979.7	-5.481	5998.08	-25.912
10980.2	-5.489	5998.56	-25.911
10980.6	-5.491	5999.04	-25.911
10981.3	-5.489	5999.67	-25.91
10981.7	-5.489	6000.15	-25.906
10982.2	-5.483	6000.63	-25.908
10982.7	-5.475	6001.12	-25.909
10983.3	-5.47	6001.6	-25.902
10983.8	-5.465	6002.08	-25.9
10984.3	-5.464	6002.71	-25.906
10984.8	-5.462	6003.19	-25.907
10985.3	-5.462	6003.67	-25.906
10985.9	-5.456	6004.15	-25.913
10986.4	-5.454	6004.63	-25.916
10986.9	-5.458	6005.27	-25.918
10987.3	-5.455	6005.76	-25.921
10987.8	-5.458	6006.23	-25.922
10988.3	-5.462	6006.71	-25.932
10988.9	-5.464	6007.19	-25.933
10989.4	-5.475	6007.67	-25.936
10989.9	-5.482	6008.31	-25.938
10990.4	-5.483	6008.79	-25.938
10990.9	-5.496	6009.27	-25.942
10991.3	-5.5	6009.75	-25.948
10992	-5.502	6010.23	-25.947
10992.5	-5.51	6010.71	-25.951
10992.9	-5.515	6011.19	-25.946
10993.4	-5.519	6011.83	-25.947
10993.9	-5.518	6012.31	-25.949
10994.5	-5.519	6012.79	-25.95
10995	-5.525	6013.27	-25.95
10995.5	-5.527	6013.75	-25.949
10996	-5.527	6014.23	-25.952
10996.5	-5.531	6014.88	-25.953
10997.1	-5.532	6015.36	-25.961
10997.6	-5.534	6015.84	-25.971
10998.1	-5.534	6016.32	-25.972
10998.5	-5.532	6016.79	-25.974
10999	-5.535	6017.44	-25.976
10999.5	-5.53	6017.92	-25.981
11000	-5.528	6018.4	-25.982
11000.6	-5.523	6018.88	-25.983
11001.1	-5.522	6019.36	-25.989
11001.6	-5.523	6019.83	-25.988
11002.1	-5.529	6020.48	-25.988
11002.7	-5.526	6020.96	-25.988
11003.2	-5.527	6021.44	-25.987
11003.7	-5.527	6021.92	-25.985
11004.1	-5.528	6022.4	-25.979
11004.6	-5.536	6022.88	-25.976
11005.1	-5.542	6023.52	-25.974
11005.7	-5.544	6024	-25.973
11006.2	-5.544	6024.48	-25.973
11006.7	-5.549	6024.96	-25.967
11007.2	-5.551	6025.44	-25.962
11007.7	-5.554	6025.92	-25.954
11008.1	-5.564	6026.56	-25.947
11008.8	-5.571	6027.04	-25.943
11009.3	-5.581	6027.52	-25.938
11009.7	-5.588	6028	-25.936
11010.2	-5.597	6028.48	-25.933
11010.7	-5.602	6028.96	-25.941
11011.2	-5.607	6029.44	-25.946
11011.8	-5.614	6030.08	-25.953
11012.3	-5.617	6030.56	-25.956
11012.8	-5.617	6031.04	-25.959
11013.3	-5.612	6031.52	-25.963
11013.9	-5.613	6032	-25.957
11014.4	-5.618	6032.64	-25.948
11014.9	-5.62	6033.12	-25.942
11015.3	-5.627	6033.6	-25.945
11015.8	-5.638	6034.08	-25.938
11016.5	-5.655	6034.56	-25.939
11016.9	-5.662	6035.04	-25.934
11017.4	-5.672	6035.68	-25.924
11017.9	-5.683	6036.15	-25.923
11018.4	-5.691	6036.64	-25.927
11019	-5.693	6037.12	-25.926
11019.5	-5.697	6037.6	-25.933
11020	-5.7	6038.24	-25.939
11020.5	-5.706	6038.72	-25.945
11020.9	-5.707	6039.2	-25.949
11021.6	-5.706	6039.68	-25.96
11022.1	-5.706	6040.16	-25.971
11022.5	-5.706	6040.64	-25.981
11023	-5.707	6041.28	-25.99
11023.5	-5.711	6041.76	-25.994
11024.1	-5.718	6042.24	-26
11024.6	-5.725	6042.72	-26
11025.1	-5.729	6043.2	-26.004
11025.6	-5.731	6043.68	-26.012
11026.1	-5.73	6044.32	-26.018
11026.7	-5.729	6044.8	-26.014
11027.2	-5.728	6045.28	-26.019
11027.7	-5.73	6045.76	-26.019
11028.1	-5.733	6046.24	-26.029
11028.6	-5.729	6046.72	-26.039
11029.1	-5.727	6047.36	-26.052
