Column B vs. Column A_X	Column B vs. Column A_Y
3362.32	11.1409
3362.8	11.2008
3363.29	11.2694
3363.77	11.3346
3364.41	11.4271
3364.88	11.5108
3365.36	11.5831
3365.85	11.6537
3366.33	11.7145
3366.8	11.7653
3367.44	11.8338
3367.93	11.8776
3368.41	11.9256
3368.88	11.9718
3369.36	12.0097
3370	12.0696
3370.49	12.1246
3370.97	12.1816
3371.44	12.236
3371.93	12.291
3372.57	12.3533
3373.05	12.4134
3373.52	12.4775
3374	12.5513
3374.49	12.6215
3374.97	12.6866
3375.61	12.7684
3376.08	12.8408
3376.56	12.9167
3377.05	12.9839
3377.53	13.0446
3378	13.098
3378.64	13.1648
3379.13	13.2184
3379.61	13.2677
3380.08	13.3134
3380.56	13.366
3381.21	13.4444
3381.69	13.5062
3382.17	13.562
3382.64	13.6232
3383.13	13.6916
3383.77	13.7802
3384.25	13.8582
3384.72	13.9306
3385.2	13.9999
3385.69	14.0767
3386.33	14.1834
3386.81	14.2683
3387.28	14.3461
3387.77	14.4233
3388.25	14.4903
3388.89	14.5723
3389.36	14.6318
3389.84	14.6865
3390.33	14.7421
3390.81	14.8037
3391.28	14.8697
3391.92	14.9568
3392.41	15.0264
3392.89	15.0979
3393.37	15.1748
3393.84	15.258
3394.48	15.3768
3394.97	15.4787
3395.45	15.5817
3395.92	15.6817
3396.4	15.7723
3397.04	15.8903
3397.53	15.9842
3398.01	16.0715
3398.48	16.1582
3398.97	16.2409
3399.61	16.3528
3400.09	16.4329
3400.56	16.5026
3401.04	16.5635
3401.53	16.6302
3402.17	16.7008
3402.65	16.7569
3403.12	16.8143
3403.61	16.8548
3404.09	16.8945
3404.73	16.9418
3405.22	16.9778
3405.68	17.0183
3406.17	17.0722
3406.65	17.1265
3407.12	17.192
3407.76	17.2768
3408.25	17.3374
3408.73	17.3981
3409.21	17.4578
3409.68	17.5317
3410.17	17.6202
3410.81	17.7227
3411.29	17.8015
3411.76	17.8642
3412.24	17.9341
3412.73	18.0033
3413.21	18.0844
3413.85	18.1895
3414.32	18.2688
3414.81	18.3523
3415.29	18.4426
3415.77	18.5347
3416.24	18.6271
3416.88	18.7528
3417.37	18.8541
3417.85	18.9474
3418.32	19.0289
3418.8	19.1173
3419.45	19.238
3419.93	19.3288
3420.41	19.4048
3420.88	19.4771
3421.37	19.5521
3421.85	19.623
3422.49	19.7275
3422.96	19.8018
3423.45	19.8504
3423.93	19.9027
3424.41	19.9639
3425.05	20.0257
3425.52	20.0728
3426.01	20.122
3426.49	20.1682
3426.98	20.2171
3427.6	20.2838
3428.08	20.3308
3428.57	20.3709
3429.05	20.4057
3429.52	20.4547
3430.01	20.5024
3430.49	20.5536
3431.13	20.6088
3431.61	20.6605
3432.08	20.7102
3432.57	20.7615
3433.05	20.8276
3433.69	20.9017
3434.16	20.9438
3434.65	20.9813
3435.13	21.0285
3435.61	21.0897
3436.25	21.1942
3436.72	21.2718
3437.21	21.3424
3437.69	21.4151
3438.18	21.4802
3438.64	21.5378
3439.28	21.6098
3439.77	21.6612
3440.25	21.7133
3440.72	21.772
3441.21	21.8347
3441.69	21.8877
3442.33	21.9473
3442.81	21.9972
3443.28	22.0484
3443.77	22.1143
3444.25	22.1813
3444.89	22.2799
3445.36	22.3498
3445.85	22.4161
3446.33	22.4854
3446.81	22.5537
3447.46	22.6445
3447.92	22.7258
3448.41	23.1019
3448.89	23.6147
3449.38	23.6042
3449.84	33.7041
3450.49	119.986
3450.97	88.3852
3451.45	-75.7544
3451.92	-97.4861
3452.41	-19.9869
3452.89	20.7965
3453.53	24.213
3454.02	23.9637
3454.48	23.796
3454.97	23.8002
3455.45	23.8845
3456.09	23.9685
3456.56	24.0078
3457.05	24.0511
3457.53	24.0936
3458.01	24.121
3458.66	24.1641
3459.12	24.1908
3459.61	24.2293
3460.09	24.272
3460.56	24.3022
3461.04	24.3287
3461.69	24.3387
3462.17	24.328
3462.65	24.3356
3463.12	24.3412
3463.61	24.3495
3464.09	24.3618
3464.73	24.3806
3465.22	24.4115
3465.69	24.4445
3466.17	24.475
3466.65	24.5097
3467.12	24.548
3467.76	24.5778
3468.25	24.596
3468.73	24.6206
3469.22	24.6441
3469.68	24.6629
3470.17	24.6749
3470.81	24.6674
3471.29	24.6494
3471.76	24.6332
3472.25	24.6092
3472.73	24.5793
3473.21	24.5542
3473.85	24.5294
3474.32	24.5238
3474.81	24.5216
3475.29	24.5167
3475.78	24.5151
3476.25	24.5179
3476.89	24.5168
3477.37	24.5131
3477.85	24.5004
3478.32	24.4901
3478.81	24.4778
3479.29	24.4571
3479.77	24.4371
3480.42	24.4068
3480.88	24.3798
3481.37	24.3508
3481.85	24.3138
3482.32	24.2747
3482.96	24.2288
3483.45	24.194
3483.93	24.1646
3484.42	24.1177
3484.88	24.0883
3485.37	24.0461
3486.01	24.0041
3486.49	23.9933
3486.98	23.9886
3487.45	23.9849
3487.93	23.9728
3488.41	23.9615
3489.05	23.9492
3489.52	23.9508
3490.01	23.944
3490.49	23.9353
3490.98	23.9275
3491.44	23.9089
3492.08	23.8938
3492.57	23.888
3493.05	23.87
3493.52	23.8522
3494.01	23.8322
3494.49	23.7978
3495.13	23.7549
3495.61	23.7279
3496.08	23.703
3496.57	23.6673
3497.05	23.6415
3497.54	23.6216
3498.16	23.5747
3498.65	23.5498
3499.13	23.5352
3499.61	23.5089
3500.08	23.483
3500.57	23.4487
3501.21	23.4146
3501.69	23.3997
3502.18	23.3808
3502.65	23.3604
3503.13	23.3223
3503.61	23.278
3504.25	23.2102
3504.72	23.1556
3505.21	23.1049
3505.69	23.0357
3506.18	22.9658
3506.64	22.897
3507.28	22.8118
3507.77	22.7412
3508.25	22.6751
3508.74	22.6097
3509.21	22.5527
3509.69	22.4918
3510.33	22.4192
3510.81	22.3723
3511.28	22.3297
3511.77	22.2987
3512.25	22.2662
3512.89	22.2387
3513.38	22.2336
3513.84	22.2315
3514.33	22.229
3514.81	22.2215
3515.28	22.2147
3515.92	22.2018
3516.41	22.1856
3516.89	22.1705
3517.38	22.1541
3517.84	22.1344
3518.33	22.1114
3518.81	22.0981
3519.45	22.0726
3519.92	22.0488
3520.41	22.0345
3520.89	22.013
3521.38	21.9957
3522.01	21.9815
3522.48	21.9678
3522.97	21.9542
3523.45	21.9479
3523.94	21.9399
3524.41	21.9278
3525.05	21.9188
3525.53	21.911
3526.01	21.912
3526.48	21.9159
3526.97	21.9119
3527.45	21.9102
3528.09	21.8934
3528.58	21.8634
3529.04	21.8329
3529.53	21.7999
3530.01	21.756
3530.5	21.7161
3531.12	21.6628
3531.61	21.6288
3532.09	21.606
3532.57	21.5843
3533.04	21.564
3533.53	21.5566
3534.17	21.5465
3534.65	21.5413
3535.14	21.5307
3535.61	21.52
3536.09	21.5094
3536.57	21.5058
3537.22	21.5028
3537.68	21.4848
3538.17	21.4668
3538.65	21.4491
3539.14	21.4309
3539.78	21.4097
3540.25	21.3938
3540.73	21.3675
3541.21	21.332
3541.7	21.2943
3542.17	21.2673
3542.81	21.2228
3543.29	21.1861
3543.78	21.1551
3544.25	21.1339
3544.73	21.1132
3545.21	21.0906
3545.85	21.0684
3546.34	21.0524
3546.81	21.0375
3547.29	21.0334
3547.77	21.0196
3548.42	21.0087
3548.88	20.9978
3549.37	20.9842
3549.85	20.9655
3550.34	20.9487
3550.8	20.928
3551.45	20.8788
3551.93	20.8324
3552.42	20.8031
3552.88	20.7699
3553.37	20.7332
3553.85	20.702
3554.34	20.6733
3554.98	20.6465
3555.45	20.6468
3555.93	20.6517
3556.41	20.6485
3556.9	20.6383
3557.54	20.6225
3558.01	20.6118
3558.49	20.6017
3558.98	20.5911
3559.44	20.5843
3559.93	20.571
3560.57	20.5361
3561.05	20.5002
3561.54	20.4676
3562.01	20.4359
3562.49	20.3983
3562.98	20.3723
3563.61	20.3413
3564.08	20.3098
3564.57	20.2866
3565.05	20.278
3565.54	20.2747
3566.01	20.266
3566.65	20.2588
3567.13	20.2506
3567.61	20.2353
3568.1	20.2182
3568.57	20.1933
3569.05	20.1676
3569.69	20.1224
3570.18	20.0925
3570.65	20.0685
3571.13	20.0427
3571.61	20.0284
3572.1	20.0128
3572.74	19.9927
3573.21	19.9828
3573.69	19.969
3574.18	19.9592
3574.64	19.9481
3575.28	19.9308
3575.77	19.9236
3576.25	19.9093
3576.74	19.8998
3577.21	19.888
3577.69	19.8687
3578.33	19.8416
3578.81	19.8274
3579.3	19.8005
3579.77	19.7625
3580.25	19.7196
3580.89	19.6692
3581.38	19.6273
3581.84	19.5871
3582.33	19.551
3582.97	19.5096
3583.45	19.4875
3583.94	19.4712
3584.41	19.453
3584.89	19.437
3585.38	19.4145
3586.02	19.3956
3586.49	19.3898
3586.97	19.3727
3587.45	19.3509
3587.94	19.3254
3588.58	19.3084
3589.05	19.3048
3589.53	19.3079
3590.01	19.3227
3590.5	19.3233
3591.12	19.3088
3591.61	19.2958
3592.09	19.2761
3592.58	19.2545
3593.22	19.2192
3593.69	19.1798
3594.17	19.1394
3594.66	19.1026
3595.14	19.0531
3595.78	18.9963
3596.25	18.9528
3596.73	18.8989
3597.22	18.8579
3597.69	18.8276
3598.17	18.7996
3598.81	18.7765
3599.29	18.7705
3599.78	18.7706
3600.25	18.7617
3600.73	18.7477
3601.37	18.7217
3601.86	18.7075
3602.32	18.6919
3602.81	18.6697
3603.29	18.6457
3603.78	18.6119
3604.42	18.5734
3604.89	18.5548
3605.37	18.5442
3605.85	18.537
3606.34	18.5242
3606.98	18.5172
3607.45	18.5158
3607.93	18.5124
3608.42	18.5069
3608.89	18.5053
3609.37	18.4996
3610.01	18.4791
3610.5	18.4584
3610.98	18.4431
3611.45	18.4259
3611.93	18.4049
3612.57	18.3842
3613.06	18.3612
3613.52	18.3369
3614.01	18.3049
3614.49	18.272
3615.13	18.2365
3615.62	18.2135
3616.09	18.1975
3616.57	18.1683
3617.06	18.1453
3617.7	18.1196
3618.17	18.0978
3618.65	18.08
3619.13	18.053
3619.62	18.0204
3620.09	17.9839
3620.57	17.95
3621.21	17.9162
3621.7	17.8942
3622.18	17.8703
3622.65	17.8509
3623.13	17.8306
3623.77	17.8143
3624.26	17.7944
3624.73	17.7842
3625.21	17.7807
3625.69	17.7727
3626.33	17.7736
3626.82	17.7596
3627.29	17.741
3627.77	17.7146
3628.26	17.6882
3628.74	17.6583
3629.36	17.6168
3629.85	17.5928
3630.33	17.5643
3630.82	17.5329
3631.29	17.5009
3631.77	17.4666
3632.41	17.3944
3632.9	17.3158
3633.38	17.2091
3633.85	17.0855
3634.33	16.9607
3634.82	16.8139
3635.46	16.6244
3635.93	16.5609
3636.41	16.7928
3636.9	17.1174
3637.38	17.5359
3637.85	21.025
3638.49	34.1804
3638.97	41.1299
3639.46	41.415
3639.93	41.0423
3640.41	34.4685
3640.89	27.6401
3641.53	25.9766
3642.02	26.012
3642.49	25.4728
3642.97	25.5209
3643.46	25.545
3643.94	24.8878
3644.58	23.291
3645.05	22.8343
3645.53	22.195
3646.02	21.197
3646.49	20.369
3646.97	19.4545
3647.61	18.6513
3648.09	18.2089
3648.58	17.8245
3649.05	17.2382
3649.53	16.4956
3650.17	15.7865
3650.66	15.3975
3651.13	15.2491
3651.61	14.9277
3652.09	14.4896
3652.74	14.0105
3653.22	13.722
3653.69	13.6803
3654.17	13.3394
3654.66	13.0448
3655.3	12.7959
3655.78	12.7891
3656.25	12.9953
3656.73	20.6548
3657.22	23.7033
3657.86	15.2706
3658.33	13.5908
3658.81	13.946
3659.3	14.3063
3659.78	14.7786
3660.42	15.0896
3660.89	15.2528
3661.37	15.3671
3661.86	15.4262
3662.33	15.4573
3662.97	15.4292
3663.45	15.3529
3663.94	15.2348
3664.42	15.0895
3664.89	14.9344
3665.53	14.6953
3666.01	14.4885
3666.5	14.2877
3666.98	14.0749
3667.45	13.8573
3668.09	13.5787
3668.57	13.3703
3669.06	13.1899
3669.53	13.0223
3670.01	12.864
3670.65	12.4901
3671.14	12.1348
3671.62	11.5823
3672.09	10.8243
3672.57	9.96513
3673.21	8.78451
3673.7	7.34243
3674.17	6.29644
3674.65	5.90855
3675.14	5.72478
3675.62	5.58058
3676.26	6.07407
3676.73	7.21279
3677.21	7.9275
3677.7	8.741
3678.17	9.28613
3678.65	9.83234
3679.29	10.5783
3679.77	10.9624
3680.26	11.306
3680.73	11.7171
3681.21	12.1363
3681.7	12.5275
3682.34	12.9818
3682.82	13.2496
3683.29	13.4699
3683.77	13.7023
3684.26	13.9247
3684.73	14.0923
3685.37	14.3387
3685.85	14.3775
3686.34	14.124
3686.82	13.9161
3687.29	13.7227
3687.77	11.3122
3688.41	8.21655
3688.9	10.8767
3689.37	13.6277
3689.85	15.4095
3690.33	16.3441
3690.82	16.5096
3691.46	16.6292
3691.93	16.6169
3692.41	16.5456
3692.9	16.6766
3693.38	16.8458
3693.85	16.9607
3694.33	17.0498
3694.98	17.1812
3695.46	17.2419
3695.93	17.273
3696.41	17.3309
3696.9	17.3988
3697.38	17.4525
3698.02	17.5179
3698.49	17.5258
3698.97	17.5604
3699.46	17.6256
3699.93	17.6653
3700.57	17.7068
3701.05	17.7466
3701.54	17.812
3702.02	17.6825
3702.49	17.2481
3702.97	16.9109
3703.61	16.9541
3704.1	15.5046
3704.58	9.47935
3705.05	5.27055
3705.53	5.28945
3706.02	7.0389
3706.66	11.1315
3707.13	13.5908
3707.61	15.497
3708.1	16.704
3708.58	17.7314
3709.22	18.7469
3709.69	19.3238
3710.17	19.4132
3710.66	19.2129
3711.13	19.1865
3711.61	19.3525
3712.25	19.4188
3712.74	19.5041
3713.22	19.5599
3713.69	19.4811
3714.17	19.3169
3714.66	19.1538
3715.3	18.9746
3715.78	18.8547
3716.25	18.7683
3716.74	18.6995
3717.22	18.6627
3717.69	18.6334
3718.33	18.6205
3718.81	18.6071
3719.3	18.5781
3719.78	18.5548
3720.25	18.5145
3720.73	18.4777
3721.38	18.4505
3721.86	18.4037
3722.33	18.3437
3722.81	18.32
3723.3	18.2913
3723.78	18.2451
3724.42	18.213
3724.89	18.1712
3725.37	18.1282
3725.86	18.0856
3726.5	18.0198
3726.97	17.9589
3727.45	17.9232
3727.94	17.8921
3728.42	17.8518
3729.06	17.7859
3729.53	17.7149
3730.01	17.6539
3730.5	17.6219
3730.98	17.5779
3731.62	17.4843
3732.09	17.3808
3732.57	17.2666
3733.06	17.1434
3733.53	17.0197
3734.01	16.899
3734.65	16.7484
3735.14	16.6416
3735.62	16.5506
3736.09	16.4711
3736.57	16.4151
3737.22	16.3612
3737.7	16.3647
3738.17	16.3743
3738.65	16.405
3739.14	16.4409
3739.78	16.5017
3740.26	16.5544
3740.73	16.587
3741.21	16.6292
3741.7	16.6775
3742.34	16.7213
3742.82	16.7443
3743.29	16.7624
3743.78	16.7857
3744.26	16.8094
3744.9	16.8398
3745.37	16.8498
3745.85	16.8579
3746.34	16.8728
3746.82	16.8887
3747.46	16.8993
3747.93	16.9028
3748.42	16.9095
3748.9	16.9128
3749.37	16.8999
3750.01	16.8999
3750.49	16.9
3750.98	16.8847
3751.46	16.8792
3751.93	16.8658
3752.41	16.8553
3753.05	16.8499
3753.54	16.8416
3754.02	16.8324
3754.49	16.8224
3754.98	16.8104
3755.46	16.8062
3756.1	16.7923
3756.57	16.7621
3757.05	16.7508
3757.54	16.7536
3758.02	16.752
3758.49	16.7478
3758.98	16.7508
3759.62	16.7892
3760.1	16.835
3760.57	16.8554
3761.05	16.8537
3761.54	16.8241
3762.02	16.7742
3762.66	16.6913
3763.13	16.6456
3763.61	16.59
3764.1	16.5256
3764.58	16.4651
3765.05	16.4142
3765.54	16.3502
3766.18	16.2645
3766.66	16.2058
3767.13	16.1502
3767.61	16.078
3768.1	15.9936
3768.74	15.8832
3769.22	15.8095
3769.69	15.7556
3770.18	15.715
3770.66	15.6914
3771.13	15.6719
3771.77	15.6427
3772.25	15.6066
3772.74	15.5653
3773.22	15.5065
3773.86	15.4204
3774.33	15.3568
3774.81	15.2999
3775.3	15.2496
3775.78	15.2084
3776.25	15.1617
3776.89	15.1298
3777.38	15.1261
3777.86	15.13
3778.35	15.1321
3778.81	15.1426
3779.46	15.1889
3779.94	15.2194
3780.42	15.2608
3780.89	15.3086
3781.38	15.353
3781.86	15.3908
3782.5	15.4261
3782.97	15.4318
3783.45	15.4532
3783.94	15.4856
3784.42	15.5115
3785.06	15.5436
3785.53	15.5561
3786.02	15.5831
3786.5	15.6157
3786.97	15.6355
3787.45	15.6509
3788.09	15.6824
3788.58	15.6985
3789.06	15.7107
3789.53	15.7212
3790.01	15.7365
3790.5	15.7455
3791.14	15.7549
3791.62	15.7545
3792.09	15.7471
3792.58	15.7444
3793.06	15.7414
3793.7	15.7543
3794.17	15.7668
3794.65	15.7704
3795.14	15.7769
3795.62	15.7835
3796.09	15.7925
3796.73	15.8058
3797.22	15.7989
3797.7	15.7943
3798.17	15.7902
3798.65	15.7781
3799.14	15.7656
3799.78	15.7728
3800.26	15.7774
3800.73	15.769
3801.22	15.7684
3801.7	15.7679
3802.18	15.7782
3802.82	15.7832
3803.29	15.7788
3803.78	15.784
3804.26	15.781
3804.73	15.7749
3805.21	15.7582
3805.85	15.7391
3806.34	15.73
3806.82	15.7142
3807.29	15.7036
3807.78	15.6896
3808.26	15.6744
3808.9	15.6752
3809.37	15.6838
3809.85	15.6886
3810.34	15.7015
3810.82	15.7099
3811.29	15.7138
3811.93	15.7158
3812.42	15.7047
3812.9	15.6914
3813.38	15.6766
3813.85	15.6557
3814.34	15.6234
3814.98	15.5895
3815.46	15.5522
3815.93	15.5144
3816.42	15.4847
3816.9	15.4551
3817.38	15.4343
3818.02	15.4194
3818.49	15.3698
3818.98	15.3013
3819.46	15.2202
3819.93	15.0938
3820.57	14.8248
3821.05	14.5975
3821.54	14.4509
3822.02	14.3408
3822.49	14.2885
3823.13	14.2949
3823.62	14.3454
3824.1	14.414
3824.58	14.5016
3825.05	14.5925
3825.54	14.7289
3826.18	14.8498
3826.66	14.9223
3827.13	14.979
3827.61	14.9915
3828.1	14.9668
3828.74	14.9007
3829.22	14.834
3829.69	14.7382
3830.18	14.5831
3830.66	14.3967
3831.3	14.1261
3831.77	13.9238
3832.26	13.6974
3832.74	13.4519
3833.22	13.2261
3833.86	12.9524
3834.33	12.7641
3834.82	12.595
3835.3	12.4279
3835.78	12.2787
3836.25	12.1695
3836.89	12.0357
3837.38	11.9419
3837.86	11.86
3838.33	11.7903
3838.97	11.7028
3839.46	11.6544
3839.94	11.6249
3840.43	11.584
3840.89	11.5574
3841.53	11.5348
3842.02	11.5204
3842.5	11.4985
3842.97	11.4887
3843.46	11.4858
3844.1	11.4718
3844.58	11.462
3845.06	11.449
3845.53	11.4368
3846.02	11.4266
3846.5	11.4261
3847.14	11.4195
3847.61	11.4208
3848.09	11.4242
3848.58	11.4277
3849.06	11.4319
3849.7	11.4328
3850.17	11.4268
3850.66	11.4109
3851.14	11.3885
3851.63	11.3617
3852.25	11.3368
3852.73	11.3198
3853.22	11.3052
3853.7	11.2975
3854.34	11.2873
3854.81	11.2828
3855.3	11.2752
3855.78	11.282
3856.26	11.2945
3856.91	11.2924
3857.37	11.3028
3857.86	11.3069
3858.34	11.3202
3858.81	11.339
3859.45	11.3448
3859.94	11.3484
3860.42	11.3523
3860.9	11.3473
3861.54	11.3425
3862.01	11.3448
3862.5	11.3417
3862.98	11.3421
3863.45	11.3454
3864.09	11.3388
3864.57	11.3353
3865.06	11.3212
3865.54	11.3027
3866.18	11.2751
3866.65	11.2548
3867.14	11.2381
3867.62	11.2215
3868.11	11.214
3868.57	11.2063
3869.22	11.1938
3869.7	11.1891
3870.18	11.1859
3870.65	11.1705
3871.14	11.1516
3871.78	11.1382
3872.26	11.1164
3872.75	11.0983
3873.21	11.095
3873.7	11.0917
3874.34	11.0882
3874.82	11.0809
3875.29	11.0631
3875.78	11.0354
3876.26	11.0143
3876.9	10.9896
3877.39	10.965
3877.85	10.9576
3878.34	10.9546
3878.98	10.9562
3879.46	10.965
3879.93	10.9793
3880.42	10.9952
3880.9	10.9924
3881.54	10.978
3882.02	10.9691
3882.49	10.9589
3882.98	10.9401
3883.62	10.8845
3884.1	10.8008
3884.59	10.5192
3885.05	10.2661
3885.54	10.1913
3886.02	2.10977
3886.66	-49.7863
3887.13	41.0469
3887.62	85.1166
3888.1	107.064
3888.58	72.6514
3889.05	42.4075
3889.7	21.6722
3890.18	15.4261
3890.66	12.5604
3891.13	10.301
3891.62	9.69505
3892.1	9.80444
3892.74	10.0815
3893.23	10.1008
3893.69	10.1373
3894.18	10.1894
3894.66	10.2493
3895.3	10.3337
3895.79	10.3992
3896.26	10.47
3896.74	10.5562
3897.22	10.662
3897.86	10.8148
3898.33	10.9188
3898.82	11.0464
3899.3	11.1721
3899.79	11.2879
3900.43	11.4362
3900.9	11.5489
3901.38	11.6639
3901.86	11.7962
3902.33	11.9116
3902.82	12.0126
3903.46	12.1351
3903.94	12.2279
3904.43	12.308
3904.89	12.3886
3905.38	12.4608
3906.02	12.5758
3906.5	12.6736
3906.97	12.7588
3907.46	12.8547
3907.94	12.9574
3908.58	13.0793
3909.06	13.179
3909.53	13.2716
3910.02	13.3712
3910.5	13.4701
3911.14	13.5946
3911.63	13.6965
3912.09	13.7899
3912.58	13.879
3913.06	13.97
3913.71	14.0883
3914.17	14.1688
3914.66	14.2473
3915.14	14.3326
3915.78	14.4477
3916.27	14.5338
3916.74	14.6321
3917.22	14.7262
3917.7	14.8172
3918.34	14.9467
3918.81	15.0448
3919.3	15.142
3919.78	15.2536
3920.26	15.3547
3920.73	15.4483
3921.38	15.5688
3921.86	15.6624
3922.34	15.7525
3922.83	15.8354
3923.3	15.9136
3923.78	15.9949
3924.26	16.0766
3924.91	16.1744
3925.37	16.2578
3925.86	16.3394
3926.34	16.4265
3926.83	16.5081
3927.47	16.6164
3927.94	16.7048
3928.42	16.7857
3928.9	16.8715
3929.37	16.9566
3929.86	17.0433
3930.5	17.1567
3930.98	17.2586
3931.47	17.3536
3931.94	17.4464
3932.42	17.5387
3932.9	17.6231
3933.54	17.7457
3934.03	17.8353
3934.5	17.9157
3934.98	18.0053
3935.47	18.0987
3936.1	18.2021
3936.57	18.2808
3937.06	18.3564
3937.54	18.4422
3938.03	18.5225
3938.67	18.624
3939.14	18.7118
3939.62	18.7908
3940.1	18.8696
3940.57	18.9521
3941.06	19.032
3941.7	19.1307
3942.18	19.2186
3942.67	19.2881
3943.14	19.3744
3943.62	19.4645
3944.26	19.5759
3944.74	19.6599
3945.21	19.7423
3945.7	19.8255
3946.18	19.9092
3946.82	20.017
3947.31	20.103
3947.77	20.1826
3948.26	20.2675
3948.74	20.367
3949.23	20.4628
3949.87	20.5896
3950.34	20.7018
3950.82	20.7937
3951.3	20.8843
3951.77	20.9797
3952.41	21.1018
3952.9	21.2054
3953.38	21.3017
3953.87	21.4037
3954.51	21.5232
3954.98	21.6158
3955.46	21.7014
3955.95	21.7966
3956.41	21.9023
3956.9	22.0018
3957.38	22.0909
3958.02	22.1992
3958.51	22.2932
3958.98	22.3836
3959.46	22.4809
3959.94	22.5729
3960.58	22.6789
3961.07	22.7631
3961.54	22.8426
3962.02	22.9199
3962.51	23.0017
3963.15	23.1152
3963.61	23.1978
3964.1	23.2691
3964.58	23.3441
3965.07	23.4202
3965.71	23.5203
3966.18	23.6008
3966.66	23.6749
3967.14	23.7436
3967.79	23.845
3968.25	23.9208
3968.74	23.9853
3969.22	24.0542
3969.71	24.1333
3970.35	24.2319
3970.82	24.2988
3971.3	24.3585
3971.78	24.4176
3972.25	24.4845
3972.89	24.5658
3973.38	24.6351
3973.86	24.7064
3974.35	24.7703
3974.99	24.8493
3975.46	24.9268
3975.94	25.0132
3976.42	25.0936
3976.91	25.1727
3977.53	25.2648
3978.02	25.3308
3978.5	25.4026
3978.99	25.4788
3979.45	25.5599
3979.94	25.6421
3980.58	25.749
3981.06	25.8292
3981.55	25.9233
3982.02	26.024
3982.5	26.1186
3982.99	26.205
3983.63	26.3172
3984.09	26.3958
3984.58	26.4668
3985.06	26.5355
3985.55	26.6057
3986.19	26.7074
3986.66	26.7898
3987.14	26.8687
3987.63	26.9525
3988.11	27.0297
3988.58	27.1012
3989.22	27.1948
3989.7	27.2674
3990.19	27.3521
3990.66	27.4473
3991.14	27.5397
3991.62	27.6306
3992.26	27.7403
3992.75	27.8184
3993.22	27.8997
3993.7	27.9776
3994.34	28.0683
3994.83	28.131
3995.3	28.1828
3995.78	28.2302
3996.26	28.2786
3996.75	28.3248
3997.39	28.3819
3997.86	28.4348
3998.34	28.4934
3998.82	28.5438
3999.29	28.6008
3999.93	28.6838
4000.42	28.743
4000.9	28.803
4001.39	28.8716
4001.86	28.9399
4002.34	29.0127
4002.98	29.2005
4003.47	29.7049
4003.95	29.9227
4004.42	29.7645
4004.9	78.859
4005.54	109.586
4006.03	-46.8591
4006.49	-118.357
4006.98	-57.7877
4007.46	15.0125
4008.1	31.5898
4008.59	31.407
