Scrubber 2.00 Method File
10:05:57   2021/05/20

RowCount: 1

Rows:	1
Cols:	 1
Grid:
 0u

Analytes: 1
 1	-1.00	39599	1
 1

Input data:
210519 15:10 Fc=12 - 1_X	210519 15:10 Fc=12 - 1_Y	210519 15:10 Fc=16 - 1_X	210519 15:10 Fc=16 - 1_Y
1497.320	16.040	1497.320	-1.584
1497.804	16.039	1497.804	-1.564
1498.444	16.039	1498.444	-1.545
1498.913	16.026	1498.913	-1.528
1499.397	16.019	1499.397	-1.511
1499.882	16.015	1499.882	-1.493
1500.350	16.006	1500.350	-1.477
1500.834	15.999	1500.834	-1.469
1501.475	15.984	1501.475	-1.461
1501.959	15.972	1501.959	-1.458
1502.443	15.962	1502.443	-1.457
1502.912	15.962	1502.912	-1.447
1503.396	15.971	1503.396	-1.436
1504.037	15.991	1504.037	-1.415
1504.521	16.009	1504.521	-1.397
1504.990	16.031	1504.990	-1.373
1505.474	16.054	1505.474	-1.348
1505.958	16.078	1505.958	-1.320
1506.442	16.103	1506.442	-1.287
1507.083	16.136	1507.083	-1.243
1507.552	16.160	1507.552	-1.200
1508.036	16.183	1508.036	-1.165
1508.520	16.209	1508.520	-1.134
1509.004	16.228	1509.004	-1.107
1509.473	16.244	1509.473	-1.077
1510.113	16.257	1510.113	-1.038
1510.598	16.262	1510.598	-1.015
1511.082	16.256	1511.082	-0.997
1511.551	16.249	1511.551	-0.977
1512.035	16.225	1512.035	-0.975
1512.519	16.204	1512.519	-0.972
1513.160	16.179	1513.160	-0.964
1513.644	16.157	1513.644	-0.959
1514.113	16.137	1514.113	-0.956
1514.597	16.118	1514.597	-0.955
1515.081	16.102	1515.081	-0.953
1515.565	16.085	1515.565	-0.954
1516.190	16.067	1516.190	-0.955
1516.674	16.058	1516.674	-0.938
1517.159	16.052	1517.159	-0.923
1517.643	16.051	1517.643	-0.904
1518.112	16.055	1518.112	-0.881
1518.596	16.063	1518.596	-0.852
1519.236	16.079	1519.236	-0.815
1519.721	16.105	1519.721	-0.773
1520.205	16.130	1520.205	-0.732
1520.673	16.152	1520.673	-0.702
1521.158	16.175	1521.158	-0.676
1521.642	16.191	1521.642	-0.649
1522.282	16.212	1522.282	-0.616
1522.751	16.226	1522.751	-0.592
1523.235	16.233	1523.235	-0.566
1523.720	16.238	1523.720	-0.542
1524.204	16.239	1524.204	-0.524
1524.673	16.247	1524.673	-0.499
1525.313	16.255	1525.313	-0.465
1525.797	16.259	1525.797	-0.439
1526.282	16.267	1526.282	-0.414
1526.750	16.268	1526.750	-0.394
1527.234	16.274	1527.234	-0.370
1527.719	16.278	1527.719	-0.350
1528.359	16.292	1528.359	-0.317
1528.843	16.308	1528.843	-0.297
1529.312	16.319	1529.312	-0.275
1529.796	16.330	1529.796	-0.253
1530.281	16.337	1530.281	-0.225
1530.921	16.341	1530.921	-0.191
1531.405	16.346	1531.405	-0.162
1531.874	16.348	1531.874	-0.133
1532.358	16.352	1532.358	-0.114
1532.842	16.356	1532.842	-0.094
1533.311	16.359	1533.311	-0.077
1533.952	16.368	1533.952	-0.052
1534.436	16.376	1534.436	-0.032
1534.920	16.386	1534.920	-0.016
1535.404	16.395	1535.404	0.000
1535.873	16.406	1535.873	0.012
1536.357	16.413	1536.357	0.022
1536.998	16.423	1536.998	0.041
1537.482	16.436	1537.482	0.063
1537.951	16.447	1537.951	0.084
1538.435	16.449	1538.435	0.100
1538.919	16.453	1538.919	0.114
1539.403	16.454	1539.403	0.128
1540.044	16.453	1540.044	0.144
1540.513	16.449	1540.513	0.159
1540.997	16.445	1540.997	0.181
1541.481	16.432	1541.481	0.199
1541.965	16.404	1541.965	0.223
1542.606	16.332	1542.606	0.248
1543.074	16.258	1543.074	0.266
1543.559	16.186	1543.559	0.281
1544.043	16.115	1544.043	0.289
1544.512	16.048	1544.512	0.295
1544.996	15.986	1544.996	0.298
1545.480	15.924	1545.480	0.302
1546.121	15.853	1546.121	0.300
1546.605	15.821	1546.605	0.310
1547.074	15.798	1547.074	0.322
1547.558	15.801	1547.558	0.361
1548.042	15.774	1548.042	0.385
1548.683	15.757	1548.683	0.355
1549.151	15.784	1549.151	0.318
1549.635	15.959	1549.635	0.394
1550.120	16.364	1550.120	0.624
1550.604	16.908	1550.604	1.079
1551.244	17.719	1551.244	1.863
1551.713	19.098	1551.713	2.615
1552.197	22.992	1552.197	3.855
1552.682	26.687	1552.682	6.534
1553.166	29.926	1553.166	9.658
1553.806	33.466	1553.806	12.855
1554.275	36.594	1554.275	15.859
1554.759	39.253	1554.759	18.162
1555.243	41.703	1555.243	20.590
1555.712	44.282	1555.712	22.919
1556.196	46.437	1556.196	24.940
1556.681	48.524	1556.681	26.894
1557.321	51.224	1557.321	29.408
1557.805	53.338	1557.805	31.615
1558.274	55.104	1558.274	33.253
1558.758	56.767	1558.758	35.015
1559.243	58.314	1559.243	36.512
1559.883	59.910	1559.883	38.147
1560.352	61.550	1560.352	39.811
1560.836	62.877	1560.836	40.955
1561.320	64.145	1561.320	42.311
1561.804	65.302	1561.804	43.510
1562.445	66.834	1562.445	45.002
1562.914	68.111	1562.914	46.228
1563.398	69.281	1563.398	47.332
1563.882	70.351	1563.882	48.402
1564.366	71.300	1564.366	49.457
1564.835	72.259	1564.835	50.325
1565.475	73.555	1565.475	51.622
1565.960	74.981	1565.960	52.813
1566.444	82.933	1566.444	61.247
1566.913	86.492	1566.913	64.601
1567.397	87.867	1567.397	65.244
1567.881	89.040	1567.881	65.607
1568.522	90.253	1568.522	66.122
1569.006	91.012	1569.006	66.731
1569.475	91.562	1569.475	67.102
1569.959	92.183	1569.959	67.347
1570.443	92.815	1570.443	67.666
1571.084	93.552	1571.084	67.987
1571.552	94.045	1571.552	68.159
1572.036	94.460	1572.036	68.291
1572.521	94.847	1572.521	68.384
1573.005	95.203	1573.005	68.454
1573.645	95.630	1573.645	68.524
1574.114	95.936	1574.114	68.575
1574.598	96.202	1574.598	68.619
1575.083	96.447	1575.083	68.666
1575.567	96.676	1575.567	68.701
1576.192	96.929	1576.192	68.751
1576.676	97.103	1576.676	68.771
1577.160	97.244	1577.160	68.774
1577.644	97.359	1577.644	68.767
1578.113	97.452	1578.113	68.757
1578.597	97.525	1578.597	68.739
1579.238	97.597	1579.238	68.717
1579.722	97.619	1579.722	68.687
1580.206	97.567	1580.206	68.712
1580.675	97.569	1580.675	68.973
1581.159	97.656	1581.159	69.326
1581.644	97.797	1581.644	69.689
1582.284	97.967	1582.284	70.050
1582.753	98.029	1582.753	70.167
1583.237	97.973	1583.237	70.132
1583.721	97.838	1583.721	70.047
1584.205	97.662	1584.205	69.895
1584.846	97.293	1584.846	69.017
1585.315	96.103	1585.315	67.447
1585.799	94.741	1585.799	66.109
1586.283	93.429	1586.283	65.093
1586.752	92.084	1586.752	64.092
1587.392	90.847	1587.392	63.011
1587.876	89.807	1587.876	62.127
1588.361	88.952	1588.361	61.385
1588.845	88.220	1588.845	60.844
1589.485	87.434	1589.485	60.038
1589.954	86.537	1589.954	59.158
1590.438	85.808	1590.438	58.691
1590.923	85.310	1590.923	58.026
1591.407	84.677	1591.407	57.468
1591.875	84.125	1591.875	56.951
1592.360	83.497	1592.360	56.414
1593.000	82.841	1593.000	55.809
1593.485	82.233	1593.485	55.355
1593.953	81.703	1593.953	54.931
1594.437	81.204	1594.437	54.529
1594.922	80.733	1594.922	54.134
1595.562	80.117	1595.562	53.627
1596.046	79.518	1596.046	53.278
1596.515	78.908	1596.515	52.862
1596.999	78.325	1596.999	52.427
1597.484	77.725	1597.484	51.988
1597.952	75.415	1597.952	51.514
1598.593	70.728	1598.593	48.038
1599.077	68.919	1599.077	44.165
1599.561	68.350	1599.561	41.865
1600.045	67.994	1600.045	40.332
1600.514	67.680	1600.514	39.177
1600.998	67.254	1600.998	38.510
1601.639	66.625	1601.639	37.689
1602.123	66.026	1602.123	36.930
1602.607	65.466	1602.607	36.479
1603.076	64.953	1603.076	35.978
1603.560	64.398	1603.560	35.491
1604.045	63.850	1604.045	35.014
1604.685	63.171	1604.685	34.437
1605.154	62.677	1605.154	34.011
1605.638	62.202	1605.638	33.612
1606.122	61.738	1606.122	33.227
1606.606	61.263	1606.606	32.849
1607.247	60.689	1607.247	32.398
1607.716	60.243	1607.716	32.054
1608.200	59.820	1608.200	31.736
1608.684	59.415	1608.684	31.432
1609.153	59.029	1609.153	31.143
1609.793	58.566	1609.793	30.791
1610.277	58.230	1610.277	30.525
1610.762	57.921	1610.762	30.277
1611.246	57.519	1611.246	29.963
1611.886	56.663	1611.886	29.275
1612.355	55.559	1612.355	28.460
1612.839	53.697	1612.839	27.713
1613.324	50.827	1613.324	27.033
1613.792	48.670	1613.792	25.331
1614.433	38.703	1614.433	18.237
1614.917	31.567	1614.917	13.165
1615.401	28.088	1615.401	10.293
1615.885	26.713	1615.885	8.919
1616.354	27.071	1616.354	9.223
1616.838	27.567	1616.838	9.712
1617.479	28.166	1617.479	10.334
1617.963	28.740	1617.963	10.962
1618.447	29.411	1618.447	11.972
1618.916	30.174	1618.916	13.105
1619.400	31.211	1619.400	13.873
1619.885	32.282	1619.885	14.830
1620.525	33.374	1620.525	15.917
1620.994	34.459	1620.994	16.774
1621.478	35.354	1621.478	17.546
1621.962	36.215	1621.962	18.294
1622.446	37.024	1622.446	18.979
1622.915	37.700	1622.915	19.564
1623.556	38.316	1623.556	20.151
1624.040	38.614	1624.040	20.465
1624.524	38.741	1624.524	20.655
1624.993	38.751	1624.993	20.750
1625.477	38.646	1625.477	20.761
1625.961	38.452	1625.961	20.714
1626.602	38.085	1626.602	20.570
1627.086	37.711	1627.086	20.416
1627.555	37.263	1627.555	20.248
1628.039	36.790	1628.039	20.072
1628.523	36.391	1628.523	19.888
1629.164	35.880	1629.164	19.647
1629.648	35.489	1629.648	19.463
1630.116	35.112	1630.116	19.284
1630.601	34.742	1630.601	19.111
1631.085	34.385	1631.085	18.941
1631.554	34.022	1631.554	18.768
1632.194	33.555	1632.194	18.540
1632.678	33.198	1632.678	18.357
1633.163	32.860	1633.163	18.180
1633.647	32.523	1633.647	18.006
1634.116	32.197	1634.116	17.835
1634.600	31.871	1634.600	17.666
1635.240	31.466	1635.240	17.457
1635.725	31.158	1635.725	17.287
1636.193	30.863	1636.193	17.129
1636.677	30.565	1636.677	16.959
1637.162	30.272	1637.162	16.788
1637.646	29.992	1637.646	16.625
1638.286	29.629	1638.286	16.395
1638.755	29.343	1638.755	16.199
1639.239	29.072	1639.239	16.007
1639.724	28.803	1639.724	15.823
1640.208	28.536	1640.208	15.642
1640.848	28.185	1640.848	15.423
1641.317	27.899	1641.317	15.152
1641.801	27.662	1641.801	14.860
1642.286	27.439	1642.286	14.528
1642.754	27.218	1642.754	14.047
1643.238	27.014	1643.238	13.750
1643.879	26.752	1643.879	13.375
1644.363	26.565	1644.363	13.086
1644.847	26.402	1644.847	12.817
1645.316	26.238	1645.316	12.561
1645.800	26.080	1645.800	12.325
1646.441	25.861	1646.441	12.071
1646.925	25.650	1646.925	11.936
1647.394	25.428	1647.394	11.831
1647.878	25.184	1647.878	11.748
1648.518	24.863	1648.518	11.645
1649.003	24.603	1649.003	11.570
1649.487	24.344	1649.487	11.494
1649.956	24.093	1649.956	11.423
1650.440	23.845	1650.440	11.352
1651.080	23.534	1651.080	11.247
1651.565	23.313	1651.565	11.167
1652.033	23.103	1652.033	11.079
1652.517	22.901	1652.517	10.995
1653.002	22.708	1653.002	10.903
1653.486	22.511	1653.486	10.802
1654.126	22.275	1654.126	10.666
1654.595	22.093	1654.595	10.549
1655.079	21.922	1655.079	10.436
1655.564	21.753	1655.564	10.321
1656.048	21.587	1656.048	10.208
1656.688	21.379	1656.688	10.068
1657.157	21.213	1657.157	9.959
1657.641	21.048	1657.641	9.851
1658.126	20.887	1658.126	9.744
1658.594	20.720	1658.594	9.631
1659.078	20.559	1659.078	9.518
1659.563	20.392	1659.563	9.394
1660.203	20.190	1660.203	9.243
1660.687	20.031	1660.687	9.122
1661.156	19.882	1661.156	9.003
1661.640	19.733	1661.640	8.890
1662.281	19.550	1662.281	8.743
1662.765	19.410	1662.765	8.632
1663.234	19.268	1663.234	8.519
1663.718	19.122	1663.718	8.402
1664.202	18.974	1664.202	8.281
1664.686	18.819	1664.686	8.161
1665.327	18.616	1665.327	8.001
1665.796	18.463	1665.796	7.878
1666.280	18.323	1666.280	7.763
1666.764	18.187	1666.764	7.652
1667.248	18.045	1667.248	7.538
1667.889	17.872	1667.889	7.399
1668.357	17.738	1668.357	7.295
1668.842	17.620	1668.842	7.204
1669.326	17.516	1669.326	7.138
1669.966	17.393	1669.966	7.086
1670.435	17.311	1670.435	7.069
1670.919	17.258	1670.919	7.084
1671.404	17.208	1671.404	7.114
1671.888	17.181	1671.888	7.163
1672.528	17.173	1672.528	7.256
1672.997	17.183	1672.997	7.338
1673.481	17.197	1673.481	7.414
1673.966	17.224	1673.966	7.494
1674.434	17.266	1674.434	7.581
1674.918	17.319	1674.918	7.678
1675.559	17.382	1675.559	7.798
1676.043	17.440	1676.043	7.894
1676.527	17.499	1676.527	7.984
1676.996	17.568	1676.996	8.081
1677.480	17.639	1677.480	8.180
1678.121	17.722	1678.121	8.314
1678.605	17.783	1678.605	8.432
1679.089	17.843	1679.089	8.549
1679.558	17.915	1679.558	8.680
1680.042	18.003	1680.042	8.811
1680.527	18.101	1680.527	8.930
1681.167	18.223	1681.167	9.071
1681.636	18.308	1681.636	9.159
1682.120	18.372	1682.120	9.206
1682.604	18.428	1682.604	9.228
1683.088	18.461	1683.088	9.231
1683.729	18.468	1683.729	9.195
1684.198	18.437	1684.198	9.131
1684.682	18.367	1684.682	9.040
1685.166	18.280	1685.166	8.937
1685.635	18.163	1685.635	8.808
1686.119	18.026	1686.119	8.665
1686.759	17.836	1686.759	8.461
1687.244	17.662	1687.244	8.292
1687.728	17.477	1687.728	8.117
1688.197	17.275	1688.197	7.939
1688.681	17.081	1688.681	7.762
1689.321	16.832	1689.321	7.529
1689.806	16.638	1689.806	7.337
1690.274	16.453	1690.274	7.159
1690.758	16.265	1690.758	6.986
1691.243	16.082	1691.243	6.808
1691.727	15.892	1691.727	6.626
1692.367	15.646	1692.367	6.387
1692.836	15.448	1692.836	6.202
1693.320	15.263	1693.320	6.023
1693.805	15.063	1693.805	5.846
1694.289	14.876	1694.289	5.673
1694.929	14.633	1694.929	5.454
1695.398	14.436	1695.398	5.286
1695.882	14.255	1695.882	5.139
1696.367	14.081	1696.367	4.992
1696.835	13.908	1696.835	4.853
1697.476	13.693	1697.476	4.688
1697.960	13.539	1697.960	4.557
1698.444	13.400	1698.444	4.441
1698.928	13.260	1698.928	4.335
1699.397	13.136	1699.397	4.230
1699.881	13.026	1699.881	4.140
1700.522	12.879	1700.522	4.019
1701.006	12.774	1701.006	3.925
1701.475	12.683	1701.475	3.839
1701.959	12.591	1701.959	3.749
1702.443	12.496	1702.443	3.658
1702.927	12.394	1702.927	3.563
1703.568	12.259	1703.568	3.441
1704.037	12.146	1704.037	3.349
1704.521	12.035	1704.521	3.260
1705.005	11.922	1705.005	3.169
1705.489	11.814	1705.489	3.088
1705.958	11.708	1705.958	3.012
1706.598	11.573	1706.598	2.937
1707.083	11.468	1707.083	2.871
1707.567	11.377	1707.567	2.811
1708.036	11.290	1708.036	2.762
1708.520	11.212	1708.520	2.707
1709.004	11.144	1709.004	2.656
1709.645	11.049	1709.645	2.588
1710.129	10.974	1710.129	2.531
1710.598	10.908	1710.598	2.471
1711.082	10.852	1711.082	2.419
1711.566	10.791	1711.566	2.364
1712.035	10.736	1712.035	2.313
1712.675	10.660	1712.675	2.241
1713.159	10.594	1713.159	2.186
1713.644	10.532	1713.644	2.133
1714.128	10.472	1714.128	2.085
1714.597	10.411	1714.597	2.045
1715.081	10.342	1715.081	2.000
1715.721	10.254	1715.721	1.946
1716.206	10.189	1716.206	1.905
1716.690	10.120	1716.690	1.865
1717.159	10.055	1717.159	1.827
1717.643	9.998	1717.643	1.793
1718.127	9.951	1718.127	1.766
1718.768	9.891	1718.768	1.744
1719.236	9.857	1719.236	1.732
1719.720	9.831	1719.720	1.726
1720.205	9.808	1720.205	1.724
1720.689	9.785	1720.689	1.722
1721.329	9.767	1721.329	1.724
1721.798	9.761	1721.798	1.727
1722.282	9.725	1722.282	1.715
1722.767	9.692	1722.767	1.709
1723.235	9.657	1723.235	1.695
1723.876	9.596	1723.876	1.671
1724.360	9.545	1724.360	1.652
1724.844	9.500	1724.844	1.629
1725.328	9.452	1725.328	1.604
1725.797	9.408	1725.797	1.584
1726.281	9.369	1726.281	1.574
1726.922	9.319	1726.922	1.563
1727.406	9.289	1727.406	1.551
1727.890	9.286	1727.890	1.475
1728.359	9.286	1728.359	1.371
1728.843	9.296	1728.843	1.253
1729.484	9.279	1729.484	1.048
1729.968	9.175	1729.968	0.753
1730.437	9.018	1730.437	0.376
1730.921	8.825	1730.921	-0.033
1731.405	8.634	1731.405	-0.487
1732.046	8.427	1732.046	-1.020
1732.530	8.301	1732.530	-1.399
1732.999	8.224	1732.999	-1.703
1733.483	8.196	1733.483	-1.961
1733.967	8.235	1733.967	-2.132
1734.608	8.384	1734.608	-2.254
1735.076	8.631	1735.076	-2.251
1735.560	8.946	1735.560	-2.147
1736.045	9.304	1736.045	-1.999
1736.529	9.713	1736.529	-1.797
1737.169	10.298	1737.169	-1.479
1737.638	10.804	1737.638	-1.171
1738.122	11.317	1738.122	-0.839
1738.607	11.819	1738.607	-0.488
1739.075	12.302	1739.075	-0.121
1739.559	12.756	1739.559	0.249
1740.044	13.187	1740.044	0.621
1740.684	13.700	1740.684	1.098
1741.168	14.066	1741.168	1.463
1741.637	14.388	1741.637	1.804
1742.121	14.692	1742.121	2.135
1742.606	14.966	1742.606	2.450
1743.090	15.213	1743.090	2.745
1743.730	15.504	1743.730	3.109
1744.199	15.712	1744.199	3.383
1744.683	15.897	1744.683	3.629
1745.168	16.069	1745.168	3.862
1745.636	16.229	1745.636	4.087
1746.277	16.420	1746.277	4.358
1746.761	16.560	1746.761	4.551
1747.245	16.686	1747.245	4.723
1747.729	16.806	1747.729	4.888
1748.198	16.914	1748.198	5.036
1748.682	17.020	1748.682	5.175
1749.323	17.149	1749.323	5.343
1749.807	17.245	1749.807	5.464
1750.276	17.338	1750.276	5.579
1750.760	17.424	1750.760	5.682
1751.244	17.505	1751.244	5.774
1751.729	17.575	1751.729	5.860
1752.197	17.640	1752.197	5.935
1752.838	17.715	1752.838	6.018
1753.322	17.768	1753.322	6.079
1753.806	17.812	1753.806	6.144
1754.290	17.847	1754.290	6.199
1754.931	17.879	1754.931	6.261
1755.400	17.884	1755.400	6.305
1755.884	17.886	1755.884	6.338
1756.368	17.888	1756.368	6.369
1756.837	17.885	1756.837	6.392
1757.477	17.874	1757.477	6.427
1757.961	17.859	1757.961	6.451
1758.446	17.833	1758.446	6.471
1758.930	17.820	1758.930	6.490
1759.399	17.817	1759.399	6.512
1759.883	17.812	1759.883	6.530
1760.523	17.812	1760.523	6.558
1761.008	17.826	1761.008	6.576
1761.476	17.838	1761.476	6.599
1761.960	17.857	1761.960	6.618
1762.445	17.873	1762.445	6.635
1762.929	17.886	1762.929	6.658
1763.569	17.900	1763.569	6.681
1764.038	17.914	1764.038	6.699
1764.522	17.919	1764.522	6.712
1765.007	17.924	1765.007	6.719
1765.491	17.925	1765.491	6.726
1766.131	17.917	1766.131	6.734
1766.600	17.902	1766.600	6.733
1767.084	17.881	1767.084	6.732
1767.569	17.861	1767.569	6.726
1768.037	17.835	1768.037	6.723
1768.678	17.797	1768.678	6.708
1769.162	17.769	1769.162	6.705
1769.646	17.746	1769.646	6.709
1770.130	17.726	1770.130	6.706
1770.599	17.712	1770.599	6.710
1771.083	17.704	1771.083	6.723
1771.724	17.702	1771.724	6.742
1772.208	17.703	1772.208	6.755
1772.677	17.706	1772.677	6.773
1773.161	17.711	1773.161	6.793
1773.645	17.718	1773.645	6.812
1774.129	17.724	1774.129	6.828
1774.770	17.738	1774.770	6.854
1775.239	17.749	1775.239	6.870
1775.723	17.763	1775.723	6.889
1776.207	17.780	1776.207	6.905
1776.691	17.800	1776.691	6.925
1777.316	17.825	1777.316	6.956
1777.800	17.837	1777.800	6.972
1778.285	17.851	1778.285	6.987
1778.769	17.869	1778.769	7.014
1779.238	17.878	1779.238	7.034
1779.878	17.898	1779.878	7.064
1780.362	17.919	1780.362	7.085
1780.847	17.935	1780.847	7.107
1781.331	17.939	1781.331	7.125
1781.800	17.947	1781.800	7.141
1782.440	17.961	1782.440	7.165
1782.924	17.965	1782.924	7.182
1783.409	17.968	1783.409	7.196
1783.877	17.967	1783.877	7.204
1784.361	17.975	1784.361	7.219
1784.846	17.983	1784.846	7.232
1785.486	17.992	1785.486	7.251
1785.970	18.004	1785.970	7.261
1786.439	18.013	1786.439	7.273
1786.923	18.013	1786.923	7.285
1787.408	18.012	1787.408	7.299
1787.892	18.021	1787.892	7.308
1788.517	18.032	1788.517	7.330
1789.001	18.035	1789.001	7.342
1789.485	18.047	1789.485	7.353
1789.970	18.063	1789.970	7.370
1790.438	18.073	1790.438	7.385
1791.079	18.103	1791.079	7.408
1791.563	18.132	1791.563	7.433
1792.047	18.154	1792.047	7.459
1792.531	18.169	1792.531	7.461
1793.000	18.165	1793.000	7.434
1793.484	18.122	1793.484	7.236
1794.125	17.788	1794.125	6.711
1794.609	17.341	1794.609	6.444
1795.078	16.918	1795.078	-15.033
1795.562	-1.305	1795.562	-114.442
1796.046	-98.435	1796.046	-137.357
1796.530	-129.761	1796.530	-99.164
1797.171	-119.752	1797.171	-45.932
1797.640	-62.847	1797.640	-23.177
1798.124	-29.971	1798.124	-13.792
1798.608	-11.748	1798.608	-8.431
1799.249	-0.730	1799.249	-5.072
1799.717	3.353	1799.717	-3.438
1800.201	4.864	1800.201	-3.110
1800.686	5.123	1800.686	-3.107
1801.170	5.008	1801.170	-3.143
1801.810	4.891	1801.810	-2.974
1802.279	4.958	1802.279	-2.879
1802.763	4.987	1802.763	-2.810
1803.248	4.973	1803.248	-2.774
1803.732	4.939	1803.732	-2.765
1804.201	4.894	1804.201	-2.767
1804.841	4.802	1804.841	-2.809
1805.325	4.724	1805.325	-2.861
1805.810	4.637	1805.810	-2.915
1806.278	4.544	1806.278	-2.978
1806.762	4.446	1806.762	-3.048
1807.247	4.346	1807.247	-3.128
1807.731	4.245	1807.731	-3.217
1808.371	4.114	1808.371	-3.333
1808.840	4.012	1808.840	-3.430
1809.324	3.922	1809.324	-3.521
1809.809	3.829	1809.809	-3.621
1810.277	3.738	1810.277	-3.727
1810.918	3.622	1810.918	-3.861
1811.402	3.539	1811.402	-3.961
1811.886	3.464	1811.886	-4.056
1812.370	3.393	1812.370	-4.155
1812.839	3.334	1812.839	-4.246
1813.323	3.271	1813.323	-4.338
1813.964	3.188	1813.964	-4.450
1814.448	3.133	1814.448	-4.532
1814.932	3.084	1814.932	-4.615
1815.401	3.038	1815.401	-4.693
1815.885	3.006	1815.885	-4.775
1816.370	2.968	1816.370	-4.852
1817.010	2.938	1817.010	-4.947
1817.479	2.924	1817.479	-5.018
1817.963	2.919	1817.963	-5.080
1818.447	2.915	1818.447	-5.134
1818.931	2.901	1818.931	-5.183
1819.400	2.892	1819.400	-5.240
1820.041	2.888	1820.041	-5.309
1820.525	2.896	1820.525	-5.359
1821.009	2.910	1821.009	-5.400
1821.478	2.930	1821.478	-5.437
1821.962	2.941	1821.962	-5.477
1822.446	2.955	1822.446	-5.517
1823.087	2.969	1823.087	-5.573
1823.571	2.990	1823.571	-5.613
1824.040	3.010	1824.040	-5.643
1824.524	3.032	1824.524	-5.673
1825.008	3.064	1825.008	-5.701
1825.649	3.102	1825.649	-5.738
1826.133	3.142	1826.133	-5.764
1826.602	3.186	1826.602	-5.787
1827.086	3.229	1827.086	-5.815
1827.570	3.268	1827.570	-5.842
1828.211	3.332	1828.211	-5.873
1828.679	3.383	1828.679	-5.895
1829.163	3.430	1829.163	-5.915
1829.648	3.475	1829.648	-5.933
1830.132	3.523	1830.132	-5.953
1830.601	3.573	1830.601	-5.968
1831.241	3.650	1831.241	-5.980
1831.725	3.717	1831.725	-6.003
1832.210	3.780	1832.210	-6.019
1832.678	3.839	1832.678	-6.035
1833.162	3.888	1833.162	-6.062
1833.647	3.934	1833.647	-6.095
1834.287	4.003	1834.287	-6.137
1834.771	4.050	1834.771	-6.179
1835.240	4.097	1835.240	-6.213
1835.724	4.148	1835.724	-6.245
1836.209	4.199	1836.209	-6.276
1836.849	4.269	1836.849	-6.321
1837.318	4.323	1837.318	-6.350
1837.802	4.375	1837.802	-6.374
1838.286	4.443	1838.286	-6.383
1838.771	4.512	1838.771	-6.399
1839.411	4.605	1839.411	-6.420
1839.880	4.684	1839.880	-6.442
1840.364	4.749	1840.364	-6.461
1840.848	4.821	1840.848	-6.474
1841.332	4.895	1841.332	-6.494
1841.801	4.968	1841.801	-6.510
1842.442	5.065	1842.442	-6.532
1842.926	5.131	1842.926	-6.553
1843.410	5.198	1843.410	-6.572
1843.879	5.258	1843.879	-6.593
1844.363	5.317	1844.363	-6.615
1845.003	5.385	1845.003	-6.640
1845.488	5.431	1845.488	-6.665
1845.972	5.474	1845.972	-6.693
1846.441	5.523	1846.441	-6.724
1846.925	5.567	1846.925	-6.761
1847.565	5.641	1847.565	-6.798
1848.050	5.691	1848.050	-6.831
1848.518	5.751	1848.518	-6.855
1849.002	5.816	1849.002	-6.874
1849.487	5.890	1849.487	-6.889
1849.971	5.965	1849.971	-6.903
1850.611	6.057	1850.611	-6.927
1851.080	6.132	1851.080	-6.950
1851.564	6.211	1851.564	-6.970
1852.049	6.298	1852.049	-6.986
1852.533	6.387	1852.533	-6.998
1853.173	6.510	1853.173	-7.008
1853.642	6.597	1853.642	-7.017
1854.126	6.688	1854.126	-7.021
1854.611	6.779	1854.611	-7.023
1855.079	6.858	1855.079	-7.031
1855.720	6.961	1855.720	-7.044
1856.204	7.035	1856.204	-7.059
1856.688	7.107	1856.688	-7.067
1857.172	7.180	1857.172	-7.078
1857.641	7.250	1857.641	-7.086
1858.125	7.328	1858.125	-7.105
1858.766	7.434	1858.766	-7.111
1859.250	7.511	1859.250	-7.122
1859.719	7.587	1859.719	-7.131
1860.203	7.674	1860.203	-7.123
1860.687	7.758	1860.687	-7.123
1861.172	7.841	1861.172	-7.123
1861.812	7.944	1861.812	-7.118
1862.281	8.023	1862.281	-7.114
1862.765	8.099	1862.765	-7.119
1863.249	8.186	1863.249	-7.121
1863.733	8.272	1863.733	-7.123
1864.358	8.377	1864.358	-7.130
1864.843	8.453	1864.843	-7.142
1865.327	8.527	1865.327	-7.160
1865.811	8.602	1865.811	-7.176
1866.280	8.675	1866.280	-7.192
1866.920	8.760	1866.920	-7.219
1867.404	8.829	1867.404	-7.242
1867.889	8.898	1867.889	-7.263
1868.373	8.974	1868.373	-7.279
1868.842	9.056	1868.842	-7.299
1869.326	9.138	1869.326	-7.313
1869.966	9.261	1869.966	-7.322
1870.451	9.364	1870.451	-7.329
1870.919	9.466	1870.919	-7.341
1871.403	9.568	1871.403	-7.353
1871.888	9.666	1871.888	-7.368
1872.372	9.761	1872.372	-7.382
1873.012	9.872	1873.012	-7.412
1873.481	9.954	1873.481	-7.439
1873.965	10.037	1873.965	-7.474
1874.450	10.119	1874.450	-7.507
1874.934	10.186	1874.934	-7.541
1875.559	10.274	1875.559	-7.587
1876.043	10.338	1876.043	-7.624
1876.527	10.392	1876.527	-7.664
1877.012	10.460	1877.012	-7.696
1877.480	10.531	1877.480	-7.721
1878.121	10.631	1878.121	-7.749
1878.605	10.709	1878.605	-7.779
1879.089	10.795	1879.089	-7.801
1879.573	10.883	1879.573	-7.819
1880.042	10.979	1880.042	-7.831
