KRAS_1uMGDP_G12D_GDP_D_4002 - 1_X	KRAS_1uMGDP_G12D_GDP_D_4002 - 1_Y	Fit on KRAS_1uMGDP_G12D_GDP_D_40_X	Fit on KRAS_1uMGDP_G12D_GDP_D_40_Y
4009.23	40.0689		
4009.71	40.0678		
4010.18	40.0749		
4010.82	40.0838		
4011.31	40.0867		
4011.79	40.0887		
4012.27	40.0926		
4012.74	40.0911		
4013.23	40.0907		
4013.87	40.1043		
4014.35	40.1071		
4014.82	40.1178		
4015.3	40.1233		
4015.79	40.1284		
4016.27	40.1343		
4016.91	40.142		
4017.38	40.1569		
4017.87	40.1629		
4018.35	40.1661		
4018.99	40.1665		
4019.46	40.1686		
4019.94	40.1717		
4020.43	40.1722		
4020.91	40.1719		
4021.38	40.1793		
4022.02	40.1884		
4022.51	40.1964		
4022.99	40.2012		
4023.47	40.2086		
4023.94	40.2155		
4024.43	40.2237		
4025.07	40.2316		
4025.55	40.2368		
4026.02	40.2439		
4026.51	40.2484		
4026.99	40.2559		
4027.63	40.2693		
4028.11	40.2742		
4028.58	40.276		
4029.07	40.2924		
4029.55	40.3059		
4030.19	40.3245		
4030.66	40.3396		
4031.14	40.3487		
4031.63	40.3536		
4032.11	40.3568		
4032.58	40.3549		
4033.22	40.3503		
4033.71	40.3453		
4034.19	40.3443		
4034.68	40.3386		
4035.14	40.3298		
4035.63	40.3282		
4036.27	40.3221		
4036.75	40.3154		
4037.22	40.3188		
4037.7	40.3255		
4038.19	40.3256		
4038.83	40.333		
4039.31	40.3488		
4039.78	40.3601		
4040.27	40.3738		
4040.75	40.3891		
4041.39	40.3994		
4041.86	40.4099		
4042.35	40.4218		
4042.83	40.4337		
4043.31	40.4393		
4043.95	40.436		
4044.42	40.425		
4044.91	40.4118		
4045.39	40.4031		
4045.86	40.3992		
4046.34	40.389		
4046.98	40.3855		
4047.47	40.3893		
4047.95	40.3925		
4048.42	40.3968		
4048.91	40.4058		
4049.39	40.4171		
4050.03	40.4341		
4050.52	40.4469		
4050.98	40.4609		
4051.47	40.4657		
4051.95	40.4735		
4052.42	40.4769		
4053.06	40.4806		
4053.55	40.4908		
4054.03	40.4899		
4054.51	40.4969		
4054.98	40.5116		
4055.47	40.522		
4056.11	40.5372		
4056.59	40.5535		
4057.06	40.5607		
4057.54	40.5686		
4058.03	40.5803		
4058.51	40.5852		
4059.15	40.61		
4059.62	40.6176		
4060.11	40.6247		
4060.59	40.6331		
4061.07	40.6395		
4061.72	40.6463		
4062.18	40.6511		
4062.67	40.6595		
4063.15	40.6661		
4063.62	40.6692		
4064.26	40.6901		
4064.75	40.7029		
4065.23	40.7112		
4065.71	40.7126		
4066.18	40.712		
4066.67	40.7046		
4067.15	40.6917		
4067.79	40.675		
4068.26	40.6748		
4068.74	40.6741		
4069.23	40.673		
4069.71	40.6717		
4070.35	40.6672		
4070.82	40.6671		
4071.31	40.6711		
4071.79	40.6817		
4072.27	40.6803		
4072.92	40.677		
4073.38	40.6773		
4073.87	40.6905		
4074.35	40.7044		
4074.99	40.7251		
4075.46	40.7397		
4075.95	40.7549		
4076.43	40.7659		
4076.91	40.7839		
4077.56	40.8031		
4078.02	40.8114		
4078.51	40.8234		
4078.99	40.8269		
4079.46	40.8306		
4080.1	40.8306		
4080.59	40.9083		
4081.07	40.9639		
4081.55	40.9736		
4082.02	40.9934		
4082.51	46.3371		
4083.15	44.0127		
4083.63	40.3146		
4084.1	40.2705		
4084.58	40.2249		
4085.07	40.2743		
4085.71	40.1844		
4086.19	40.1261		
4086.66	40.0691		
4087.15	40.0114		
4087.63	39.9564		
4088.11	39.8596		
4088.76	39.7082		
4089.22	39.6246		
4089.71	39.5662		
4090.19	39.5186		
4090.66	39.4904		
4091.3	39.4686		
4091.79	39.4485		
4092.27	39.4466		
4092.76	39.4467		
4093.22	39.447		
4093.71	39.4534		
4094.35	39.4538		
4094.83	39.4392		
4095.3	39.4318		
4095.78	39.4273		
4096.27	39.4209		
4096.75	39.4019		
4097.22	39.3862		
4097.86	39.3673		
4098.35	39.3445		
4098.83	39.3302		
4099.32	39.3147		
4099.78	39.2925		
4100.43	39.2681		
4100.91	39.244		
4101.39	39.2251		
4101.86	39.2082		
4102.35	39.195		
4102.83	39.186		
4103.47	39.1744		
4103.95	39.167		
4104.42	39.1492		
4104.91	39.1364		
4105.39	39.1173		
4105.86	39.1014		
4106.5	39.0771		
4106.99	39.0524		
4107.47	39.0371		
4107.95	39.0206		
4108.42	38.9985		
4108.91	38.9815		
4109.55	38.9534		
4110.03	38.9279		
4110.52	38.9176		
4110.98	38.9071		
4111.47	38.8982		
4112.11	38.8905		
4112.59	38.8906		
4113.06	38.8884		
4113.55	38.8895		
4114.03	38.8871		
4114.67	38.8728		
4115.16	38.8637		
4115.62	38.8626		
4116.11	38.8582		
4116.75	38.8561		
4117.23	38.8465		
4117.7	38.8275		
4118.19	38.8134		
4118.67	38.7957		
4119.15	38.7836		
4119.8	38.7647		
4120.26	38.7419		
4120.75	38.7211		
4121.23	38.7035		
4121.72	38.6909		
4122.34	38.6821		
4122.83	38.6729		
4123.31	38.6642		
4123.79	38.6579		
4124.26	38.6562		
4124.9	38.6467		
4125.39	38.6394		
4125.87	38.6343		
4126.36	38.6287		
4126.82	38.6174		
4127.47	38.6077		
4127.95	38.599		
4128.43	38.5905		
4128.9	38.5776		
4129.39	38.5685		
4129.87	38.5601		
4130.51	38.5618		
4131	38.5596		
4131.46	38.5624		
4131.95	38.5732		
4132.43	38.5827		
4133.07	38.5887		
4133.54	38.5962		
4134.03	38.6045		
4134.51	38.6188		
4135.15	38.6432		
4135.64	38.6547		
4136.1	38.6616		
4136.59	38.6661		
4137.07	38.6593		
4137.71	38.6419		
4138.2	38.6317		
4138.67	38.6249		
4139.15	38.6195		
4139.63	38.6188		
4140.27	38.6126		
4140.74	38.6086		
4141.23	38.6088		
4141.71	38.6055		
4142.2	38.6004		
4142.84	38.5946		
4143.31	38.5829		
4143.79	38.5681		
4144.27	38.5654		
4144.74	38.5647		
4145.23	38.5609		
4145.71	38.5575		
4146.35	38.5516		
4146.84	38.5398		
4147.3	38.5282		
4147.79	38.5074		
4148.27	38.4916		
4148.91	38.4646		
4149.38	38.4387		
4149.87	38.4208		
4150.35	38.4071		
4150.83	38.398		
4151.48	38.3869		
4151.94	38.3787		
4152.43	38.3612		
4152.91	38.3464		
4153.4	38.3377		
4154.04	38.3191		
4154.51	38.3082		
4154.99	38.2935		
4155.47	38.2811		
4155.94	38.268		
4156.58	38.2527		
4157.07	38.2297		
4157.55	38.2126		
4158.04	38.1934		
4158.51	38.1775		
4159.15	38.1619		
4159.63	38.1509		
4160.11	38.1471		
4160.58	38.142		
4161.07	38.1392		
4161.55	38.1385		
4162.19	38.1294		
4162.68	38.1182		
4163.15	38.1		
4163.63	38.0871		
4164.11	38.0751		
4164.75	38.0653		
4165.24	38.0546		
4165.71	38.0517		
4166.19	38.0483		
4166.68	38.0424		
4167.31	38.0436		
4167.78	38.0448		
4168.27	38.0495		
4168.75	38.0396		
4169.24	38.0364		
4169.88	38.0266		
4170.35	38.0135		
4170.83	38.0066		
4171.31	38.0037		
4171.78	37.9942		
4172.27	37.991		
4172.91	37.9785		
4173.39	37.9715		
4173.88	37.9652		
4174.35	37.9527		
4174.83	37.9421		
4175.31	37.9301		
4175.95	37.9236		
4176.44	37.9162		
4176.91	37.9178		
4177.39	37.9137		
4177.87	37.9072		
4178.34	37.8999		
4178.98	37.8924		
4179.47	37.8833		
4179.95	37.8702		
4180.44	37.8582		
4180.91	37.8487		
4181.55	37.844		
4182.03	37.8324		
4182.52	37.8277		
4182.98	37.8271		
4183.62	37.8349		
4184.11	37.8378		
4184.59	37.8434		
4185.08	37.842		
4185.55	37.8361		
4186.03	37.8278		
4186.51	37.8215		
4187.15	37.8169		
4187.62	37.8052		
4188.11	37.8044		
4188.59	37.8024		
4189.23	37.7972		
4189.72	37.7976		
4190.19	37.7914		
4190.67	37.7844		
4191.15	37.7743		
4191.79	37.7525		
4192.28	37.7351		
4192.75	37.7229		
4193.23	37.7138		
4193.72	37.6949		
4194.18	37.6792		
4194.82	37.6679		
4195.31	37.6577		
4195.79	37.6426		
4196.28	37.6381		
4196.92	37.6258		
4197.39	37.6167		
4197.87	37.6069		
4198.35	37.5991		
4198.82	37.5943		
4199.46	37.5752		
4199.95	37.5713		
4200.43	37.5676		
4200.92	37.5626		
4201.39	37.5532		
4201.87	37.5437		
4202.51	37.5393		
4202.99	37.534		
4203.48	37.5271		
4203.95	37.5299		
4204.43	37.5253		
4204.92	37.5187		
4205.56	37.5139		
4206.02	37.5215		
4206.51	37.5275		
4206.99	37.5356		
4207.63	37.5316		
4208.12	37.5225		
4208.59	37.5097		
4209.07	37.4957		
4209.56	37.4838		
4210.2	37.4716		
4210.66	37.4534		
4211.15	37.4377		
4211.63	37.4243		
4212.12	37.4194		
4212.76	37.4199		
4213.23	37.4252		
4213.71	37.4229		
4214.19	37.4182		
4214.66	37.4151		
4215.3	37.4129		
4215.79	37.4062		
4216.27	37.3934		
4216.76	37.3829		
4217.23	37.3747		
4217.87	37.3612		
4218.35	37.3533		
4218.83	37.3454		
4219.32	37.334		
4219.79	37.3265		
4220.27	37.3175		
4220.91	37.3118		
4221.4	37.3131		
4221.86	37.32		
4222.35	37.3225		
4222.83	37.319		
4223.32	37.3181		
4223.96	37.3184		
4224.43	37.3184		
4224.91	37.3091		
4225.4	37.2998		
4225.86	37.2863		
4226.51	37.2681		
4226.99	37.2606		
4227.47	37.2613		
4227.96	37.2609		
4228.43	37.2612		
4229.07	37.2616		
4229.55	37.2672		
4230.03	37.2711		
4230.52	37.2734		
4230.99	37.2777		
4231.47	37.2758		
4232.11	37.2717		
4232.6	37.2691		
4233.07	37.2665		
4233.55	37.2638		
4234.03	37.2603		
4234.68	37.2518		
4235.16	37.2348		
4235.63	37.2146		
4236.11	37.1978		
4236.75	37.1802		
4237.24	37.1714		
4237.7	37.1693		
4238.19	37.1675		
4238.67	37.1589		
4239.16	37.1529		
4239.8	37.1404		
4240.27	37.1375		
4240.75	37.1345		
4241.24	37.1333		
4241.72	37.1309		
4242.19	37.1259		
4242.83	37.1428		
4243.31	37.1538		
4243.8	37.1603		
4244.27	37.1662		
4244.75	37.1827		
4245.39	37.187		
4245.87	37.1896		
4246.36	37.1966		
4246.83	37.1907		
4247.31	37.1762		
4247.8	37.1619		
4248.44	37.1433		
4248.91	37.1273		
4249.39	37.1245		
4249.87	37.1146		
4250.36	37.1099		
4251	37.1073		
4251.47	37.097		
4251.95	37.0935		
4252.44	37.0926		
4252.9	37.0923		
4253.39	37.0921		
4254.03	37.0957		
4254.51	37.1023		
4255	37.0984		
4255.47	37.0853		
4255.95	37.0743		
4256.44	37.0648		
4257.08	37.0523		
4257.56	37.0379		
4258.03	37.0276		
4258.51	37.0228		
4259	37.0196		
4259.64	37.0159		
4260.11	37.0063		
4260.59	37.0035		
4261.07	36.9983		
4261.56	36.9935		
4262.03	36.9929		
4262.67	36.9914		
4263.15	36.9863		
4263.64	36.9787		
4264.1	36.9791		
4264.59	36.9743		
4265.23	36.9723		
4265.71	36.9673		
4266.2	36.9652		
4266.67	36.9673		
4267.15	36.9615		
4267.79	36.9554		
4268.28	36.9561		
4268.76	36.9652		
4269.23	36.9667		
4269.71	36.9562		
4270.2	36.9489		
4270.84	36.9447		
4271.31	36.9404		
4271.79	36.9422		
4272.27	36.9383		
4272.92	36.934		
4273.4	36.9254		
4273.87	36.9173		
4274.35	36.912		
4274.84	36.9078		
4275.48	36.9005		
4275.95	36.8883		
4276.43	36.887		
4276.91	36.875		
4277.4	36.8683		
4277.87	36.8617		
4278.51	36.8595		
4278.99	36.8568		
4279.48	36.8599		
4279.94	36.8554		
4280.43	36.8461		
4280.91	36.8411		
4281.55	36.8278		
4282.04	36.8264		
4282.51	36.8219		
4282.99	36.8113		
4283.48	36.8054		
4284.12	36.7985		
4284.6	36.7917		
4285.07	36.8013		
4285.55	36.8098		
4286.04	36.8059		
4286.68	36.8131		
4287.15	36.8062		
4287.63	36.7975		
4288.11	36.7916		
4288.6	36.7761		
4289.24	36.7554		
4289.71	36.7428		
4290.19	36.7321		
4290.68	36.7251		
4291.15	36.7239		
4291.79	36.7159		
4292.27	36.7063		
4292.76	36.7027		
4293.24	36.7054		
4293.71	36.7026		
4294.19	36.6984		
4294.83	36.6962		
4295.32	36.6909		
4295.8	36.6873		
4296.27	36.6862		
4296.75	36.6773		
4297.39	36.6717		
4297.88	36.67		
4298.35	36.6799		
4298.83	36.6817		
4299.32	36.6817		
4299.8	36.6822		
4300.44	36.6761		
4300.91	36.6777		
4301.39	36.6766		
4301.88	36.6681		
4302.35	36.6594		
4302.83	36.6584		
4303.47	36.658		
4303.95	36.6565		
4304.44	36.6616		
4304.91	36.6594		
4305.39	36.663		
4306.03	36.6612		
4306.52	36.6578		
4307	36.6569		
4307.47	36.6495		
4307.95	36.6498		
4308.44	36.6445		
4309.08	36.6339		
4309.55	36.6221		
4310.03	36.6103		
4310.52	36.602		
4311.16	36.5915		
4311.64	36.5841		
4312.11	36.5752		
4312.59	36.5696		
4313.08	36.5767		
4313.72	36.5735		
4314.19	36.5727		
4314.67	36.5678		
4315.16	36.561		
4315.64	36.5554		
4316.11	36.556		
4316.75	36.5527		
4317.23	36.5492		
4317.72	36.5451		
4318.2	36.5421		
4318.67	36.5431		
4319.31	36.5309		
4319.8	36.5296		
4320.28	36.5261		
4320.75	36.5165		
4321.23	36.5166		
4321.87	36.5136		
4322.36	36.5126		
4322.84	36.5099		
4323.31	36.5137		
4323.79	36.522		
4324.44	36.5164		
4324.92	36.5196		
4325.39	36.5226		
4325.87	36.5205		
4326.36	36.5168		
4327	36.5102		
4327.48	36.5059		
4327.95	36.497		
4328.43	36.4846		
4328.92	36.4766		
4329.56	36.4823		
4330.03	36.4791		
4330.51	36.4703		
4331	36.4684		
4331.48	36.4584		
4331.95	36.4503		
4332.59	36.4383		
4333.07	36.4329		
4333.56	36.4249		
4334.04	36.4177		
4334.51	36.4144		
4335.15	36.405		
4335.64	36.3979		
4336.12	36.386		
4336.59	36.3843		
4337.07	36.3806		
4337.71	36.376		
4338.2	36.3698		
4338.68	36.3552		
4339.15	36.3434		
4339.63	36.3432		
4340.12	36.3409		
4340.76	36.3368		
4341.23	36.3293		
4341.71	36.3301		
4342.2	36.3221		
4342.68	36.3103		
4343.32	36.2999		
4343.79	36.3042		
4344.27	36.3091		
4344.76	36.3201		
4345.24	36.3232		
4345.87	36.3244		
4346.35	36.3216		
4346.84	36.3186		
4347.32	36.3138		
4347.79	36.3144		
4348.27	36.3144		
4348.91	36.3085		
4349.4	36.3017		
4349.88	36.292		
4350.35	36.2823		
4350.83	36.2771		
4351.32	36.2721		
4351.96	36.2536		
4352.43	36.237		
4352.91	36.2235		
4353.4	36.2053		
4353.88	36.1921		
4354.52	36.1807		
4354.99	36.1782		
4355.48	36.1727		
4355.96	36.1789		
4356.43	36.1766		
4356.91	36.1744		
4357.55	36.1794		
4358.04	36.181		
4358.52	36.1804		
4358.99	36.1811		
4359.47	36.1804		
4359.96	36.1789		
4360.6	36.1751		
4361.08	36.1757		
4361.55	36.1718		
4362.03	36.1736		
4362.52	36.1764		
4363.16	36.1736		
4363.63	36.1758		
4364.11	36.1674		
4364.6	36.1704		
4365.08	36.1781		
4365.55	36.1813		
4366.03	36.1868		
4366.68	36.1878		
4367.16	36.1896		
4367.63	36.1785		
4368.11	36.1761		
4368.6	36.1667		
4369.24	36.1544		
4369.72	36.1441		
4370.19	36.1326		
4370.67	36.1301		
4371.31	36.1219		
4371.8	36.1091		
4372.28	36.1066		
4372.75	36.0984		
4373.24	36.0919		
4373.72	36.0861		
4374.36	36.0856		
4374.83	36.0816		
4375.31	36.0789		
4375.8	36.0801		
4376.28	36.0865		
4376.75	36.094		
4377.39	36.1046		
4377.88	36.1111		
4378.36	36.1231		
4378.83	36.1314		
4379.31	36.1386		
4379.95	36.1411		
4380.44	36.1419		
4380.92	36.1434		
4381.39	36.1399		
4381.87	36.1392		
4382.52	36.1306		
4383	36.1204		
4383.48	36.1167		
4383.95	36.1134		
4384.44	36.1179		
4384.92	36.1203		
4385.56	36.1156		
4386.03	36.1163		
4386.51	36.1204		
4387	36.1191		
4387.48	36.1221		
4388.12	36.1328		
4388.59	36.1331		
4389.08	36.1409		
4389.56	36.1421		
4390.03	36.1485		
4390.51	36.1479		
4391	36.1468		
4391.64	36.1344		
4392.12	36.124		
4392.59	36.1151		
4393.07	36.1101		
4393.56	36.1053		
4394.2	36.1024		
4394.67	36.0954		
4395.15	36.0957		
4395.64	36.0955		
4396.12	36.0887		
4396.76	36.0924		
4397.23	36.0865		
4397.72	36.0873		
4398.2	36.096		
4398.68	36.0994		
4399.32	36.0993		
4399.79	36.1056		
4400.28	36.097		
4400.76	36.0884		
4401.23	36.0847		
4401.71	36.0719		
4402.35	36.0451		
4402.84	36.0319		
4403.32	36.0222		
4403.79	36.0205		
4404.28	36.0121		
4404.76	36.0064		
4405.4	35.9961		
4405.87	35.9807		
4406.35	35.9723		
4406.84	35.9617		
4407.32	35.9522		
4407.96	35.9501		
4408.43	35.9464		
4408.91	35.9397		
4409.4	35.9284		
4409.88	35.9162		
4410.35	35.9111		
4410.99	35.9066		
4411.48	35.9084		
4411.96	35.9017		
4412.43	35.9005		
4412.91	35.8997		
4413.4	35.8982		
4414.04	35.9011		
4414.52	35.9034		
4414.99	35.9069		
4415.48	35.9123		
4415.96	35.9152		
4416.6	35.9116		
4417.07	35.9		
4417.55	35.8887		
4418.04	35.8817		
4418.52	35.8714		
4418.99	35.8629		
4419.63	35.8581		
4420.12	35.8495		
4420.6	35.852		
4421.08	35.8528		
4421.55	35.8618		
4422.04	35.8681		
4422.68	35.8705		
4423.16	35.8803		
4423.63	35.8877		
4424.11	35.8894		
4424.6	35.8875		
4425.24	35.8858		
4425.72	35.8823		
4426.19	35.8848		
4426.68	35.8872		
4427.16	35.884		
4427.8	35.8877		
4428.27	35.8905		
4428.75	35.8957		
4429.24	35.9001		
4429.72	35.8938		
4430.36	35.8985		
4430.83	35.9057		
4431.32	35.909		
4431.8	35.908		
4432.28	35.9004		
4432.91	35.9041		
4433.39	35.9048		
4433.88	35.906		
4434.36	35.906		
4434.83	35.9026		
4435.31	35.9068		
4435.96	35.9071		
4436.44	35.9098		
4436.92	35.9141		
4437.39	35.9128		
4437.88	35.9177		
4438.52	35.9213		
4439	35.9234		
4439.47	35.9191		
4439.95	35.9242		
4440.44	35.9254		
4441.08	35.9223		
4441.56	35.9165		
4442.03	35.9121		
4442.52	35.9115		
4443	35.9108		
4443.64	35.9112		
4444.11	35.9133		
4444.59	35.9162		
4445.08	35.9133		
4445.56	35.9137		
4446.2	35.9071		
4446.67	35.9033		
4447.16	35.8913		
4447.64	35.8851		
4448.12	35.8728		
4448.59	35.8648		
4449.23	35.8493		
4449.72	35.8395		
4450.2	35.83		
4450.67	35.8285		
4451.15	35.8225		
4451.8	35.8141		
4452.28	35.8101		
4452.76	35.8111		
4453.23	35.8095		
4453.72	35.8061		
4454.2	35.8054		
4454.84	35.805		
4455.31	35.8021		
4455.8	35.8043		
4456.28	35.8067		
4456.76	35.8129		
4457.4	35.8087		
4457.87	35.8128		
4458.36	35.8141		
4458.84	35.811		
4459.32	35.8087		
4459.79	35.7947		
4460.43	35.7875		
4460.92	35.7818		
4461.4	35.7806		
4461.87	35.7717		
4462.36	35.7565		
4462.84	35.7607		
4463.48	35.7605		
4463.97	35.764		
4464.43	35.7654		
4464.92	35.7616		
4465.4	35.7534		
4466.04	35.7403		
4466.51	35.7392		
4466.99	35.7371		
4467.48	35.7323		
4467.96	35.7389		
4468.6	35.7463		
4469.07	35.7445		
4469.56	35.7503		
4470.04	35.7582		
4470.53	35.7609		
4470.99	35.7634		
4471.64	35.7671		
4472.12	35.7648		
4472.6	35.7706		
4473.07	35.7742		
4473.56	35.7713		
4474.04	35.7746		
4474.68	35.7672		
4475.16	35.7644		
4475.63	35.7592		
4476.12	35.7593		
4476.6	35.7574		
4477.24	35.7591		
4477.71	35.7471		
4478.2	35.7391		
4478.68	35.731		
4479.16	35.7202		
4479.81	35.7175		
4480.27	35.7055		
4480.76	35.6929		
4481.24	35.6796		
4481.71	35.675		
4482.35	35.6637		
4482.83	35.6651		
4483.32	35.6683		
4483.8	35.6705		
4484.27	35.6694		
4484.91	35.667		
4485.4	35.6658		
4485.88	35.6574		
4486.37	35.6578		
4486.83	35.6513		
4487.48	35.653		
4487.96	35.6563		
4488.44	35.6551		
4488.91	35.6536		
4489.4	35.653		
4489.88	35.6495		
4490.52	35.6427		
4491.01	35.6423		
4491.47	35.6407		
4491.96	35.6354		
4492.44	35.6212		
4493.08	35.6194		
4493.55	35.6063		
4494.04	35.6009		
4494.52	35.5961		
4495	35.5894		
4495.65	35.575		
4496.11	35.5641		
4496.6	35.5527		
4497.08	35.552		
4497.57	35.551		
4498.03	35.5516		
4498.68	35.5577		
4499.16	35.5491		
4499.64	35.541		
4500.11	35.5393		
4500.6	35.5355		
4501.08	35.5292		
4501.72	35.5204		
4502.21	35.5204		
4502.67	35.5157		
4503.16	35.5115		
4503.64	35.5061		
4504.28	35.5042		
4504.77	35.5107		
4505.24	35.5103		
4505.72	35.5108		
4506.36	35.5021		
4506.85	35.4921		
4507.31	35.4862		
4507.8	35.4817		
4508.28	35.4698		
4508.92	35.4664		
4509.4	35.4643		
4509.87	35.4577		
4510.36	35.452		
4510.84	35.4459		
4511.48	35.4389		
4511.97	35.4267		
4512.43	35.4105		
4512.92	35.3988		
4513.4	35.3865		
4514.04	35.3836		
4514.53	35.3819		
4514.99	35.3783		
4515.48	35.3725		
4515.96	35.3603		
4516.43	35.3579		
4517.07	35.3621		
4517.56	35.3646		
4518.04	35.369		
4518.53	35.3723		
4518.99	35.3732		
4519.48	35.3725		
4520.12	35.3718		
4520.6	35.3666		
4521.07	35.3674		
4521.56	35.3655		
4522.04	35.3578		
4522.52	35.3498		
4523.16	35.3375		
4523.63	35.3368		
4524.12	35.3319		
4524.6	35.3299		
4525.24	35.3236		
4525.73	35.3217		
4526.2	35.3248		
4526.68	35.3276		
4527.16	35.3276		
4527.81	35.3262		
4528.27	35.3281		
4528.76	35.3276		
4529.24	35.3269		
4529.73	35.3237		
4530.37	35.3227		
4530.83	35.3183		
4531.32	35.3143		
4531.8	35.3063		
4532.27	35.3061		
4532.76	35.3041		
4533.4	35.3089		
4533.88	35.3132		
4534.37	35.3189		
4534.83	35.3194		
4535.32	35.3217		
4535.8	35.3299		
4536.44	35.3333		
4536.91	35.3334		
4537.4	35.3375		
4537.88	35.3417		
4538.36	35.3323		
4538.83	35.3261		
4539.47	35.3161		
4539.96	35.3017		
4540.44	35.2904		
4540.93	35.2837		
4541.4	35.2771		
4541.88	35.2727		
4542.52	35.2683		
4543	35.2707		
4543.47	35.2716		
4543.96	35.2771		
4544.44	35.2765		
4544.93	35.2754		
4545.57	35.2766		
4546.03	35.2732		
4546.52	35.2698		
4547	35.2674		
4547.49	35.2654		
4548.11	35.2587		
4548.6	35.2561		
4549.08	35.2589		
4549.56	35.2567		
4550.03	35.2575		
4550.67	35.2595		
4551.16	35.2519		
4551.64	35.2558		
4552.13	35.2597		
4552.6	35.2605		
4553.24	35.2663		
4553.72	35.2695		
4554.2	35.2726		
4554.67	35.2795		
4555.16	35.2845		
4555.8	35.2826		
4556.28	35.2872		
4556.77	35.2872		
4557.23	35.2821		
4557.72	35.2775		
4558.2	35.2689		
4558.84	35.2574		
4559.31	35.2469		
4559.8	35.2355		
4560.28	35.2254		
4560.77	35.2192		
4561.41	35.2098		
4561.87	35.2072		
4562.36	35.2092		
4562.84	35.2102		
4563.33	35.2101		
4563.8	35.2049		
4564.28	35.1983		
4564.92	35.1849		
4565.4	35.1679		
4565.87	35.1605		
4566.36	35.1526		
4566.84	35.1417		
4567.48	35.1252		
4567.97	35.1162		
4568.44	35.1044		
4568.92	35.1039		
4569.4	35.1028		
4570.05	35.11		
4570.51	35.1115		
4571	35.1084		
4571.48	35.1104		
4571.97	35.1171		
4572.44	35.1256		
4573.07	35.1389		
4573.56	35.1471		
4574.04	35.1517		
4574.53	35.1556		
4575.15	35.1644		
4575.64	35.1626		
4576.12	35.1612		
4576.61	35.1661		
4577.07	35.1682		
4577.72	35.1627		
4578.2	35.1614		
4578.68	35.1615		
4579.17	35.1541		
4579.64	35.1489		
4580.12	35.1438		
4580.76	35.1305		
4581.24	35.1261		
4581.71	35.1191		
