subtracted_X	subtracted_Y	specific_X	specific_Y	blank_X	blank_Y
2854.47	5.672	2220.06	12.124	2220.06	1.941
2855.11	5.514	2220.54	12.001	2220.54	1.844
2855.59	5.409	2221.01	11.876	2221.01	1.743
2856.06	5.325	2221.65	11.722	2221.65	1.613
2856.55	5.244	2222.13	11.599	2222.13	1.51
2857.03	5.177	2222.62	11.483	2222.62	1.409
2857.67	5.095	2223.1	11.365	2223.1	1.316
2858.16	5.046	2223.74	11.221	2223.74	1.195
2858.62	5.008	2224.21	11.122	2224.21	1.112
2859.11	4.978	2224.7	11.055	2224.7	1.066
2859.59	4.944	2225.18	10.997	2225.18	1.057
2860.23	4.909	2225.65	10.965	2225.65	1.083
2860.72	4.884	2226.13	10.951	2226.13	1.14
2861.19	4.868	2226.62	10.945	2226.62	1.222
2861.67	4.846	2227.1	10.943	2227.1	1.319
2862.16	4.832	2227.74	10.955	2227.74	1.452
2862.62	4.82	2228.21	10.983	2228.21	1.568
2863.26	4.814	2228.69	11.014	2228.69	1.673
2863.75	4.808	2229.18	11.049	2229.18	1.78
2864.23	4.807	2229.65	11.088	2229.65	1.885
2864.72	4.803	2230.13	11.127	2230.13	1.98
2865.19	4.799	2230.77	11.171	2230.77	2.099
2865.83	4.8	2231.26	11.202	2231.26	2.188
2866.31	4.794	2231.74	11.239	2231.74	2.268
2866.79	4.785	2232.21	11.269	2232.21	2.346
2867.26	4.768	2232.69	11.296	2232.69	2.425
2867.75	4.753	2233.18	11.302	2233.18	2.489
2868.39	4.732	2233.82	11.31	2233.82	2.557
2868.87	4.71	2234.3	11.326	2234.3	2.62
2869.36	4.697	2234.77	11.347	2234.77	2.685
2869.82	4.685	2235.25	11.377	2235.25	2.768
2870.31	4.673	2235.74	11.409	2235.74	2.86
2870.79	4.661	2236.21	11.446	2236.21	2.958
2871.43	4.644	2236.85	11.505	2236.85	3.068
2871.92	4.631	2237.33	11.543	2237.33	3.136
2872.39	4.622	2237.82	11.564	2237.82	3.181
2872.87	4.627	2238.3	11.568	2238.3	3.212
2873.35	4.632	2238.77	11.545	2238.77	3.212
2874	4.637	2239.25	11.504	2239.25	3.185
2874.46	4.65	2239.9	11.434	2239.9	3.113
2874.95	4.663	2240.38	11.35	2240.38	3.018
2875.43	4.68	2240.85	11.264	2240.85	2.902
2875.92	4.707	2241.33	11.163	2241.33	2.77
2876.56	4.731	2241.82	11.042	2241.82	2.62
2877.03	4.737	2242.46	10.872	2242.46	2.416
2877.51	4.74	2242.94	10.723	2242.94	2.235
2878	4.747	2243.41	10.58	2243.41	2.055
2878.46	4.748	2243.89	10.424	2243.89	1.871
2879.1	4.733	2244.38	10.254	2244.38	1.684
2879.59	4.733	2245.02	10.035	2245.02	1.436
2880.07	4.732	2245.49	9.857	2245.49	1.243
2880.56	4.726	2245.97	9.703	2245.97	1.056
2881.02	4.733	2246.46	9.552	2246.46	0.874
2881.67	4.74	2246.94	9.389	2246.94	0.697
2882.15	4.742	2247.58	9.174	2247.58	0.472
2882.63	4.733	2248.05	9.008	2248.05	0.302
2883.12	4.727	2248.53	8.851	2248.53	0.137
2883.59	4.714	2249.02	8.691	2249.02	-0.029
2884.23	4.691	2249.5	8.551	2249.5	-0.184
2884.71	4.672	2250.14	8.376	2250.14	-0.383
2885.2	4.648	2250.61	8.24	2250.61	-0.532
2885.67	4.627	2251.09	8.113	2251.09	-0.676
2886.15	4.615	2251.58	7.988	2251.58	-0.818
2886.63	4.592	2252.05	7.873	2252.05	-0.959
2887.27	4.562	2252.53	7.755	2252.53	-1.096
2887.76	4.569	2253.17	7.606	2253.17	-1.27
2888.23	4.572	2253.66	7.484	2253.66	-1.407
2888.71	4.584	2254.14	7.367	2254.14	-1.529
2889.2	4.596	2254.61	7.239	2254.61	-1.651
2889.84	4.62	2255.09	7.118	2255.09	-1.767
2890.3	4.635	2255.58	7.003	2255.58	-1.869
2890.79	4.649	2256.22	6.855	2256.22	-1.996
2891.27	4.665	2256.69	6.742	2256.69	-2.093
2891.76	4.681	2257.17	6.636	2257.17	-2.179
2892.23	4.68	2257.66	6.537	2257.66	-2.271
2892.87	4.673	2258.14	6.431	2258.14	-2.359
2893.35	4.66	2258.78	6.306	2258.78	-2.459
2893.83	4.637	2259.25	6.212	2259.25	-2.547
2894.3	4.615	2259.73	6.13	2259.73	-2.638
2894.79	4.593	2260.22	6.058	2260.22	-2.73
2895.27	4.558	2260.7	5.99	2260.7	-2.813
2895.91	4.521	2261.17	5.923	2261.17	-2.9
2896.4	4.5	2261.81	5.84	2261.81	-3.001
2896.86	4.491	2262.3	5.781	2262.3	-3.079
2897.35	4.483	2262.78	5.717	2262.78	-3.154
2897.83	4.492	2263.25	5.659	2263.25	-3.221
2898.32	4.504	2263.89	5.571	2263.89	-3.292
2898.96	4.513	2264.37	5.5	2264.37	-3.343
2899.43	4.52	2264.86	5.433	2264.86	-3.389
2899.91	4.531	2265.34	5.364	2265.34	-3.43
2900.4	4.539	2265.81	5.297	2265.81	-3.475
2900.86	4.548	2266.45	5.216	2266.45	-3.527
2901.35	4.556	2266.94	5.153	2266.94	-3.57
2901.99	4.563	2267.42	5.091	2267.42	-3.615
2902.47	4.565	2267.89	5.038	2267.89	-3.661
2902.96	4.569	2268.37	4.973	2268.37	-3.712
2903.43	4.572	2269.01	4.897	2269.01	-3.771
2903.91	4.579	2269.5	4.839	2269.5	-3.819
2904.4	4.623	2269.98	4.79	2269.98	-3.862
2905.03	4.835	2270.45	4.749	2270.45	-3.906
2905.5	4.834	2270.93	4.71	2270.93	-3.949
2905.99	5.176	2271.42	4.673	2271.42	-3.982
2906.47	86.006	2272.06	4.619	2272.06	-4.025
2906.96	62.795	2272.54	4.579	2272.54	-4.054
2907.43	27.014	2273.01	4.542	2273.01	-4.069
2908.07	-42.493	2273.5	4.497	2273.5	-4.09
2908.55	-43.513	2274.14	4.425	2274.14	-4.12
2909.03	-22.12	2274.62	4.362	2274.62	-4.144
2909.52	-10.479	2275.09	4.298	2275.09	-4.17
2909.99	-3.171	2275.57	4.251	2275.57	-4.194
2910.47	0.952	2276.06	4.212	2276.06	-4.221
2911.11	3.788	2276.7	4.161	2276.7	-4.247
2911.6	4.717	2277.18	4.122	2277.18	-4.272
2912.06	4.781	2277.65	4.08	2277.65	-4.298
2912.55	4.686	2278.14	4.046	2278.14	-4.317
2913.03	4.735	2278.62	4.01	2278.62	-4.341
2913.67	4.892	2279.26	3.985	2279.26	-4.375
2914.16	5.015	2279.73	3.959	2279.73	-4.404
2914.63	5.145	2280.21	3.932	2280.21	-4.434
2915.11	5.263	2280.7	3.907	2280.7	-4.461
2915.59	5.362	2281.18	3.882	2281.18	-4.489
2916.06	5.462	2281.82	3.854	2281.82	-4.523
2916.7	5.576	2282.29	3.838	2282.29	-4.542
2917.19	5.661	2282.77	3.787	2282.77	-4.552
2917.67	5.744	2283.26	3.736	2283.26	-4.528
2918.16	5.814	2283.73	3.663	2283.73	-4.497
2918.63	5.878	2284.37	3.535	2284.37	-4.46
2919.11	5.934	2284.85	3.357	2284.85	-4.51
2919.59	5.987	2285.34	3.141	2285.34	-4.632
2920.24	6.054	2285.82	2.891	2285.82	-4.791
2920.72	6.108	2286.29	2.638	2286.29	-4.985
2921.19	6.162	2286.77	2.407	2286.77	-5.174
2921.67	6.213	2287.42	2.172	2287.42	-5.37
2922.16	6.27	2287.9	2.05	2287.9	-5.48
2922.63	6.324	2288.38	1.98	2288.38	-5.535
2923.26	6.378	2288.85	1.971	2288.85	-5.526
2923.75	6.424	2289.34	2.02	2289.34	-5.461
2924.23	6.467	2289.98	2.205	2289.98	-5.306
2924.72	6.511	2290.46	2.434	2290.46	-5.085
2925.19	6.563	2290.93	2.692	2290.93	-4.826
2925.67	6.606	2291.41	2.985	2291.41	-4.513
2926.31	6.666	2291.9	3.301	2291.9	-4.154
2926.8	6.707	2292.54	3.743	2292.54	-3.641
2927.26	6.739	2293.02	4.106	2293.02	-3.203
2927.75	6.775	2293.49	4.457	2293.49	-2.765
2928.23	6.807	2293.98	4.777	2293.98	-2.323
2928.72	6.833	2294.46	5.072	2294.46	-1.881
2929.36	6.865	2295.1	5.412	2295.1	-1.335
2929.83	6.889	2295.57	5.645	2295.57	-0.922
2930.31	6.911	2296.05	5.843	2296.05	-0.548
2930.79	6.936	2296.54	6.014	2296.54	-0.197
2931.28	6.968	2297.02	6.162	2297.02	0.133
2931.9	7.003	2297.49	6.291	2297.49	0.439
2932.39	7.037	2297.98	6.408	2297.98	0.721
2932.87	7.075	2298.61	6.555	2298.61	1.048
2933.36	7.119	2299.1	6.668	2299.1	1.284
2933.82	7.159	2299.58	6.772	2299.58	1.487
2934.31	7.194	2300.05	6.875	2300.05	1.67
2934.95	7.24	2300.54	6.973	2300.54	1.842
2935.43	7.274	2301.18	7.088	2301.18	2.044
2935.92	7.31	2301.66	7.172	2301.66	2.182
2936.39	7.347	2302.13	7.242	2302.13	2.306
2936.87	7.381	2302.61	7.306	2302.61	2.425
2937.36	7.425	2303.1	7.359	2303.1	2.531
2938	7.477	2303.74	7.41	2303.74	2.648
2938.47	7.525	2304.22	7.441	2304.22	2.737
2938.95	7.573	2304.69	7.476	2304.69	2.82
2939.43	7.617	2305.18	7.51	2305.18	2.889
2939.92	7.647	2305.66	7.541	2305.66	2.952
2940.39	7.677	2306.13	7.578	2306.13	3.013
2941.03	7.71	2306.77	7.61	2306.77	3.075
2941.51	7.738	2307.25	7.64	2307.25	3.122
2942	7.759	2307.74	7.666	2307.74	3.155
2942.48	7.782	2308.22	7.696	2308.22	3.18
2942.95	7.81	2308.69	7.729	2308.69	3.204
2943.59	7.85	2309.33	7.754	2309.33	3.229
2944.07	7.89	2309.82	7.77	2309.82	3.239
2944.56	7.924	2310.3	7.79	2310.3	3.252
2945.03	7.966	2310.78	7.813	2310.78	3.261
2945.51	8.014	2311.41	7.834	2311.41	3.265
2945.99	8.058	2311.89	7.853	2311.89	3.278
2946.64	8.118	2312.38	7.866	2312.38	3.29
2947.12	8.162	2312.86	7.864	2312.86	3.302
2947.59	8.207	2313.33	7.862	2313.33	3.31
2948.07	8.254	2313.97	7.862	2313.97	3.321
2948.56	8.301	2314.46	7.859	2314.46	3.325
2949.2	8.362	2314.94	7.86	2314.94	3.326
2949.67	8.398	2315.42	7.864	2315.42	3.333
2950.15	8.429	2315.89	7.859	2315.89	3.342
2950.63	8.468	2316.38	7.858	2316.38	3.352
2951.12	8.505	2317.02	7.868	2317.02	3.37
2951.59	8.541	2317.5	7.879	2317.5	3.378
2952.23	8.598	2317.97	7.89	2317.97	3.386
2952.71	8.641	2318.46	7.91	2318.46	3.395
2953.2	8.686	2318.94	7.922	2318.94	3.407
2953.66	8.738	2319.42	7.934	2319.42	3.416
2954.15	8.784	2320.06	7.961	2320.06	3.423
2954.79	8.837	2320.53	7.992	2320.53	3.427
2955.27	8.883	2321.02	8.018	2321.02	3.429
2955.76	8.926	2321.5	8.045	2321.5	3.432
2956.23	8.975	2322.14	8.061	2322.14	3.442
2956.71	9.018	2322.61	8.063	2322.61	3.452
2957.2	9.062	2323.09	8.069	2323.09	3.468
2957.83	9.123	2323.58	8.062	2323.58	3.486
2958.32	9.161	2324.06	8.061	2324.06	3.503
2958.79	9.203	2324.53	8.06	2324.53	3.517
2959.27	9.248	2325.17	8.046	2325.17	3.533
2959.76	9.301	2325.66	8.044	2325.66	3.551
2960.23	9.36	2326.14	8.04	2326.14	3.564
2960.87	9.434	2326.62	8.032	2326.62	3.593
2961.35	9.504	2327.09	8.027	2327.09	3.608
2961.83	9.565	2327.73	8.033	2327.73	3.619
2962.32	9.628	2328.22	8.039	2328.22	3.635
2962.79	9.687	2328.7	8.047	2328.7	3.655
2963.43	9.763	2329.17	8.056	2329.17	3.664
2963.91	9.83	2329.66	8.067	2329.66	3.674
2964.4	9.889	2330.14	8.079	2330.14	3.686
2964.86	9.96	2330.78	8.097	2330.78	3.7
2965.35	10.024	2331.26	8.126	2331.26	3.709
2965.83	10.09	2331.73	8.15	2331.73	3.727
2966.47	10.165	2332.22	8.153	2332.22	3.738
2966.96	10.235	2332.7	8.159	2332.7	3.753
2967.43	10.305	2333.34	8.162	2333.34	3.775
2967.91	10.362	2333.81	8.145	2333.81	3.791
2968.4	10.418	2334.29	8.136	2334.29	3.8
2969.04	10.492	2334.78	8.131	2334.78	3.816
2969.52	10.543	2335.26	8.125	2335.26	3.838
2969.99	10.599	2335.73	8.119	2335.73	3.853
2970.47	10.654	2336.37	8.12	2336.37	3.872
2970.96	10.708	2336.86	8.13	2336.86	3.884
2971.6	10.792	2337.34	8.142	2337.34	3.893
2972.07	10.861	2337.82	8.157	2337.82	3.897
2972.55	10.93	2338.29	8.176	2338.29	3.903
2973.03	10.991	2338.93	8.202	2338.93	3.908
2973.52	11.062	2339.42	8.231	2339.42	3.916
2974.16	11.148	2339.9	8.258	2339.9	3.924
2974.63	11.227	2340.37	8.287	2340.37	3.931
2975.11	11.303	2340.86	8.316	2340.86	3.944
2975.6	11.375	2341.34	8.347	2341.34	3.956
2976.06	11.452	2341.98	8.379	2341.98	3.97
2976.71	11.544	2342.47	8.405	2342.47	3.979
2977.19	11.617	2342.93	8.428	2342.93	3.988
2977.67	11.682	2343.42	8.444	2343.42	3.997
2978.16	11.745	2343.9	8.446	2343.9	4.007
2978.63	11.808	2344.54	8.451	2344.54	4.021
2979.27	11.894	2345.01	8.441	2345.01	4.033
2979.75	11.961	2345.5	8.433	2345.5	4.049
2980.24	12.026	2345.98	8.423	2345.98	4.067
2980.72	12.088	2346.62	8.411	2346.62	4.086
2981.19	12.157	2347.1	8.414	2347.1	4.101
2981.67	12.225	2347.57	8.396	2347.57	4.084
2982.16	12.286	2348.06	8.371	2348.06	4.008
2982.8	12.38	2348.54	8.311	2348.54	3.629
2983.27	12.453	2349.18	7.97	2349.18	3.105
2983.75	12.515	2349.65	7.513	2349.65	2.479
2984.24	12.574	2350.14	7.075	2350.14	-85.77
2984.72	12.637	2350.62	-6.787	2350.62	-149.76
2985.19	12.701	2351.1	-93.069	2351.1	-146.512
2985.83	12.782	2351.74	-124.971	2351.74	-68.336
2986.31	12.838	2352.21	-115.12	2352.21	-26.197
2986.8	12.883	2352.7	-72.512	2352.7	-11.431
2987.27	12.915	2353.18	-39.218	2353.18	-3.782
2987.75	12.947	2353.67	-17.325	2353.67	0.236
2988.23	12.977	2354.13	-5.32	2354.13	1.733
2988.88	13.031	2354.77	1.694	2354.77	1.841
2989.36	13.065	2355.26	4.524	2355.26	1.762
2989.83	13.103	2355.74	5.06	2355.74	1.728
2990.31	13.153	2356.21	5.258	2356.21	1.789
2990.8	13.186	2356.7	5.227	2356.7	1.806
2991.28	13.23	2357.18	5.277	2357.18	1.788
2991.91	13.284	2357.82	5.452	2357.82	1.722
2992.39	13.333	2358.3	5.546	2358.3	1.63
2992.87	13.382	2358.77	5.608	2358.77	1.528
2993.36	13.43	2359.26	5.655	2359.26	1.414
2993.83	13.475	2359.74	5.687	2359.74	1.294
2994.31	13.516	2360.38	5.701	2360.38	1.129
2994.95	13.575	2360.85	5.699	2360.85	0.991
2995.44	13.621	2361.33	5.689	2361.33	0.846
2995.92	13.67	2361.82	5.669	2361.82	0.707
2996.39	13.708	2362.46	5.63	2362.46	0.523
2996.87	13.748	2362.94	5.589	2362.94	0.367
2997.36	13.795	2363.41	5.54	2363.41	0.214
2998	13.848	2363.9	5.496	2363.9	0.063
2998.47	13.902	2364.38	5.446	2364.38	-0.081
2998.95	13.949	2365.02	5.384	2365.02	-0.252
2999.44	14.004	2365.49	5.331	2365.49	-0.379
2999.92	14.057	2365.98	5.283	2365.98	-0.494
3000.56	14.134	2366.46	5.237	2366.46	-0.6
3001.03	14.199	2366.94	5.184	2366.94	-0.697
3001.51	14.259	2367.41	5.125	2367.41	-0.795
3002	14.317	2368.05	5.055	2368.05	-0.918
3002.48	14.375	2368.54	5	2368.54	-1.016
3002.95	14.426	2369.02	4.946	2369.02	-1.104
3003.59	14.499	2369.5	4.903	2369.5	-1.188
3004.07	14.557	2369.97	4.864	2369.97	-1.275
3004.56	14.614	2370.46	4.825	2370.46	-1.36
3005.03	14.676	2371.1	4.777	2371.1	-1.464
3005.51	14.738	2371.58	4.747	2371.58	-1.537
3006.15	14.812	2372.05	4.715	2372.05	-1.607
3006.64	14.874	2372.54	4.686	2372.54	-1.672
3007.12	14.938	2373.02	4.665	2373.02	-1.734
3007.59	15.008	2373.66	4.634	2373.66	-1.816
3008.07	15.067	2374.15	4.617	2374.15	-1.872
3008.71	15.153	2374.61	4.597	2374.61	-1.926
3009.2	15.208	2375.1	4.563	2375.1	-1.985
3009.67	15.266	2375.58	4.542	2375.58	-2.037
3010.15	15.318	2376.22	4.503	2376.22	-2.107
3010.64	15.378	2376.69	4.472	2376.69	-2.162
3011.28	15.452	2377.18	4.458	2377.18	-2.208
3011.76	15.514	2377.66	4.44	2377.66	-2.255
3012.23	15.57	2378.14	4.421	2378.14	-2.302
3012.71	15.619	2378.61	4.404	2378.61	-2.344
3013.2	15.674	2379.25	4.379	2379.25	-2.399
3013.67	15.73	2379.74	4.369	2379.74	-2.435
3014.31	15.808	2380.22	4.369	2380.22	-2.469
3014.79	15.868	2380.71	4.368	2380.71	-2.498
3015.27	15.927	2381.17	4.371	2381.17	-2.532
3015.76	15.987	2381.81	4.389	2381.81	-2.571
3016.23	16.043	2382.3	4.405	2382.3	-2.605
3016.71	16.097	2382.78	4.423	2382.78	-2.635
3017.35	16.164	2383.25	4.44	2383.25	-2.663
3017.84	16.212	2383.74	4.461	2383.74	-2.68
3018.32	16.247	2384.22	4.482	2384.22	-2.705
3018.79	16.279	2384.86	4.498	2384.86	-2.73
3019.43	16.332	2385.34	4.516	2385.34	-2.75
3019.92	16.364	2385.81	4.531	2385.81	-2.772
3020.4	16.415	2386.3	4.539	2386.3	-2.793
3020.87	16.459	2386.78	4.548	2386.78	-2.805
3021.35	16.491	2387.42	4.553	2387.42	-2.833
3021.99	16.536	2387.89	4.548	2387.89	-2.865
3022.48	16.57	2388.38	4.555	2388.38	-2.881
3022.96	16.612	2388.86	4.559	2388.86	-2.902
3023.43	16.663	2389.34	4.573	2389.34	-2.918
3023.91	16.715	2389.99	4.595	2389.99	-2.93
3024.4	16.692	2390.45	4.611	2390.45	-2.943
3025.04	16.908	2390.94	4.639	2390.94	-2.951
3025.51	8.756	2391.42	4.673	2391.42	-2.964
3025.99	-8.532	2391.91	4.706	2391.91	-2.966
3026.48	-30.677	2392.38	4.745	2392.38	-2.972
3026.96	9.06	2393.01	4.798	2393.01	-2.983
3027.6	16.779	2393.5	4.837	2393.5	-2.989
3028.07	16.762	2393.98	4.871	2393.98	-3.008
3028.55	16.74	2394.45	4.9	2394.45	-3.03
3029.04	16.689	2395.09	4.93	2395.09	-3.064
3029.52	16.692	2395.58	4.957	2395.58	-3.088
3029.99	16.706	2396.06	4.986	2396.06	-3.106
3030.63	16.731	2396.55	5.012	2396.55	-3.125
3031.11	16.754	2397.01	5.038	2397.01	-3.135
3031.6	16.776	2397.66	5.066	2397.66	-3.147
3032.07	16.8	2398.14	5.09	2398.14	-3.148
3032.71	16.834	2398.62	5.107	2398.62	-3.155
3033.19	16.847	2399.09	5.133	2399.09	-3.157
3033.68	16.864	2399.58	5.156	2399.58	-3.163
3034.16	16.887	2400.06	5.177	2400.06	-3.17
3034.63	16.905	2400.7	5.209	2400.7	-3.185
3035.27	16.921	2401.19	5.235	2401.19	-3.2
3035.75	16.94	2401.65	5.266	2401.65	-3.215
3036.24	16.96	2402.14	5.297	2402.14	-3.231
3036.71	16.98	2402.62	5.329	2402.62	-3.248
3037.35	16.995	2403.26	5.382	2403.26	-3.266
3037.83	17.009	2403.73	5.424	2403.73	-3.277
3038.32	17.023	2404.22	5.454	2404.22	-3.292
3038.8	17.034	2404.7	5.481	2404.7	-3.306
3039.27	17.039	2405.18	5.513	2405.18	-3.318
3039.75	17.058	2405.82	5.556	2405.82	-3.326
3040.24	17.078	2406.29	5.588	2406.29	-3.326
3040.88	17.098	2406.78	5.616	2406.78	-3.332
3041.35	17.106	2407.26	5.643	2407.26	-3.335
3041.83	17.113	2407.75	5.671	2407.75	-3.343
3042.31	17.121	2408.39	5.713	2408.39	-3.352
3042.8	17.12	2408.85	5.756	2408.85	-3.36
3043.44	17.123	2409.34	5.801	2409.34	-3.369
3043.91	17.117	2409.82	5.845	2409.82	-3.378
3044.39	17.109	2410.29	5.901	2410.29	-3.381
3044.88	17.101	2410.93	5.98	2410.93	-3.392
3045.36	17.09	2411.42	6.045	2411.42	-3.408
3046	17.074	2411.9	6.104	2411.9	-3.418
3046.47	17.065	2412.39	6.16	2412.39	-3.427
3046.96	17.065	2412.85	6.219	2412.85	-3.442
3047.44	17.065	2413.5	6.301	2413.5	-3.451
3047.91	17.063	2413.98	6.368	2413.98	-3.453
3048.55	17.071	2414.46	6.431	2414.46	-3.459
3049.03	17.091	2414.93	6.489	2414.93	-3.46
3049.52	17.096	2415.42	6.545	2415.42	-3.461
3050	17.111	2415.9	6.593	2415.9	-3.468
3050.47	17.123	2416.54	6.654	2416.54	-3.478
3051.11	17.132	2417.02	6.688	2417.02	-3.49
3051.59	17.128	2417.49	6.724	2417.49	-3.513
3052.08	17.125	2417.98	6.756	2417.98	-3.534
3052.55	17.117	2418.46	6.789	2418.46	-3.558
3053.03	17.106	2419.1	6.835	2419.1	-3.586
3053.52	17.087	2419.59	6.875	2419.59	-3.608
3054	17.075	2420.06	6.911	2420.06	-3.635
3054.64	17.051	2420.54	6.952	2420.54	-3.657
3055.11	17.045	2421.02	6.992	2421.02	-3.681
3055.59	17.038	2421.67	7.045	2421.67	-3.71
3056.08	17.046	2422.13	7.094	2422.13	-3.726
3056.72	17.046	2422.62	7.137	2422.62	-3.746
3057.19	17.04	2423.1	7.181	2423.1	-3.772
3057.67	17.033	2423.59	7.232	2423.59	-3.793
3058.16	17.019	2424.05	7.289	2424.05	-3.81
3058.64	17.004	2424.7	7.353	2424.7	-3.831
3059.11	16.991	2425.18	7.391	2425.18	-3.843
3059.75	16.968	2425.66	7.428	2425.66	-3.856
3060.23	16.966	2426.13	7.464	2426.13	-3.863
3060.72	16.962	2426.77	7.498	2426.77	-3.877
3061.2	16.962	2427.26	7.527	2427.26	-3.884
3061.67	16.963	2427.74	7.557	2427.74	-3.884
3062.31	16.973	2428.23	7.58	2428.23	-3.886
3062.79	16.994	2428.69	7.596	2428.69	-3.885
3063.28	17.004	2429.33	7.621	2429.33	-3.883
3063.75	17.009	2429.82	7.643	2429.82	-3.886
3064.23	17	2430.3	7.663	2430.3	-3.888
3064.72	16.992	2430.77	7.676	2430.77	-3.896
3065.36	16.982	2431.26	7.706	2431.26	-3.899
3065.84	16.964	2431.74	7.729	2431.74	-3.912
3066.31	16.95	2432.38	7.76	2432.38	-3.933
3066.79	16.931	2432.86	7.802	2432.86	-3.948
3067.28	16.901	2433.33	7.85	2433.33	-3.961
3067.76	16.884	2433.82	7.909	2433.82	-3.969
3068.39	16.863	2434.3	7.977	2434.3	-3.983
3068.87	16.851	2434.94	8.063	2434.94	-4.01
3069.36	16.853	2435.43	8.13	2435.43	-4.04
3069.84	16.852	2435.9	8.187	2435.9	-4.062
3070.31	16.86	2436.38	8.249	2436.38	-4.074
3070.95	16.872	2436.86	8.308	2436.86	-4.092
3071.43	16.893	2437.33	8.367	2437.33	-4.107
3071.92	16.905	2437.82	8.42	2437.82	-4.126
3072.4	16.916	2438.46	8.469	2438.46	-4.153
3072.87	16.934	2438.94	8.505	2438.94	-4.17
3073.35	16.94	2439.43	8.542	2439.43	-4.189
3074	16.935	2439.9	8.576	2439.9	-4.213
3074.48	16.927	2440.38	8.61	2440.38	-4.228
3074.95	16.914	2440.86	8.642	2440.86	-4.251
3075.43	16.886	2441.5	8.682	2441.5	-4.261
3075.92	16.858	2441.97	8.714	2441.97	-4.265
3076.4	16.825	2442.46	8.757	2442.46	-4.267
3077.04	16.782	2442.94	8.795	2442.94	-4.28
3077.51	16.748	2443.58	8.848	2443.58	-4.289
3078	16.706	2444.07	8.891	2444.07	-4.302
3078.48	16.667	2444.53	8.922	2444.53	-4.32
3078.96	16.626	2445.02	8.953	2445.02	-4.339
3079.59	16.572	2445.5	8.987	2445.5	-4.346
3080.07	16.531	2446.14	9.03	2446.14	-4.362
3080.56	16.511	2446.63	9.065	2446.63	-4.377
3081.04	16.483	2447.1	9.1	2447.1	-4.392
3081.51	16.453	2447.58	9.14	2447.58	-4.412
3081.99	16.432	2448.06	9.176	2448.06	-4.44
3082.63	16.403	2448.71	9.24	2448.71	-4.464
3083.12	16.388	2449.17	9.298	2449.17	-4.483
3083.6	16.382	2449.66	9.357	2449.66	-4.501
3084.07	16.372	2450.14	9.42	2450.14	-4.519
3084.56	16.355	2450.63	9.478	2450.63	-4.544
3085.04	16.334	2451.27	9.548	2451.27	-4.565
3085.68	16.299	2451.74	9.6	2451.74	-4.528
3086.15	16.275	2452.22	9.646	2452.22	-4.409
3086.63	16.251	2452.7	9.685	2452.7	-4.21
3087.12	16.225	2453.19	9.729	2453.19	-3.97
3087.6	16.196	2453.81	9.78	2453.81	-3.713
3088.24	16.157	2454.3	9.813	2454.3	-3.532
3088.71	16.125	2454.78	9.852	2454.78	-3.429
3089.2	16.103	2455.27	9.884	2455.27	-3.392
3089.68	16.082	2455.74	9.913	2455.74	-3.386
3090.32	16.069	2456.38	9.95	2456.38	-3.438
3090.79	16.051	2456.86	9.977	2456.86	-3.539
3091.27	16.044	2457.34	9.999	2457.34	-3.666
3091.76	16.042	2457.83	10.031	2457.83	-3.467
3092.24	16.043	2458.3	10.098	2458.3	-3.074
3092.71	16.043	2458.94	10.17	2458.94	-2.913
3093.35	16.061	2459.42	10.233	2459.42	738.077
3093.83	16.069	2459.91	10.284	2459.91	21950.1
3094.32	16.073	2460.37	10.343	2460.37	574.972
3094.8	16.07	2460.86	10.407	2460.86	-0.733
3095.27	16.057	2461.5	10.469	2461.5	52.35
3095.91	16.027	2461.98	10.495	2461.98	103.803
3096.4	16.004	2462.47	10.528	2462.47	8.242
3096.88	15.984	2462.94	10.537	2462.94	-5.648
3097.35	15.954	2463.42	10.544	2463.42	-9.303
3097.83	15.935	2464.06	10.568	2464.06	-10.775
3098.47	15.903	2464.54	10.582	2464.54	-29.27
3098.96	15.886	2465.01	10.595	2465.01	-8.505
3099.44	15.868	2465.5	10.609	2465.5	-8.365
3099.91	15.852	2465.98	10.616	2465.98	-5.827
3100.4	15.842	2466.62	10.631	2466.62	-4.851
3100.88	15.83	2467.11	10.652	2467.11	-4.97
3101.52	15.818	2467.58	10.829	2467.58	-4.876
3101.99	15.811	2468.06	11.293	2468.06	-4.277
3102.47	15.81	2468.54	11.51	2468.54	-4.002
3102.96	15.818	2469.19	19.802	2469.19	2.219
3103.44	15.818	2469.65	116.846	2469.65	118.285
3103.91	15.82	2470.14	127.025	2470.14	145.71
3104.55	15.817	2470.62	35.234	2470.62	58.874
3105.03	15.806	2471.11	10.697	2471.11	-0.35
3105.52	15.799	2471.57	10.029	2471.57	-4.139
3105.99	15.777	2472.22	10.052	2472.22	-4.15
3106.47	15.747	2472.7	10.056	2472.7	-4.158
3106.96	15.721	2473.18	9.922	2473.18	-4.243
3107.6	15.683	2473.67	9.769	2473.67	-4.43
3108.08	15.653	2474.14	9.64	2474.14	-4.595
3108.55	15.631	2474.62	9.525	2474.62	-4.738
3109.03	15.608	2475.26	9.401	2475.26	-4.88
3109.52	15.591	2475.75	9.319	2475.75	-4.981
3110	15.573	2476.21	9.259	2476.21	-5.065
3110.64	15.558	2476.7	9.212	2476.7	-5.141
3111.11	15.54	2477.18	9.179	2477.18	-5.205
