Scrubber 2.00 Method File
15:59:29   2021/04/27

RowCount: 1

Rows:	1
Cols:	 1
Grid:
 0u

Analytes: 1
 1	-1.00	Her1 8aza	1
 1

Input data:
210413 16:14 Fc=24 - 1_X	210413 16:14 Fc=24 - 1_Y
720.986	-19.211
721.455	-19.242
721.939	-19.276
722.424	-19.311
723.064	-19.367
723.533	-19.408
724.017	-19.441
724.501	-19.480
724.985	-19.516
725.626	-19.562
726.095	-19.592
726.579	-19.614
727.063	-19.635
727.704	-19.661
728.172	-19.676
728.656	-19.695
729.141	-19.712
729.618	-19.729
730.258	-19.742
730.738	-19.757
731.223	-19.762
731.707	-19.764
732.176	-19.765
732.816	-19.768
733.300	-19.769
733.785	-19.771
734.253	-19.785
734.894	-19.807
735.378	-19.832
735.862	-19.860
736.346	-19.885
736.815	-19.905
737.456	-19.927
737.940	-19.940
738.424	-19.951
738.893	-19.958
739.377	-19.965
739.861	-19.973
740.502	-19.979
740.986	-19.999
741.455	-20.019
741.939	-20.045
742.423	-20.071
743.064	-20.130
743.532	-20.190
744.016	-20.260
744.501	-20.330
744.985	-20.396
745.454	-20.455
746.094	-20.507
746.578	-20.522
747.063	-20.527
747.547	-20.531
748.016	-20.536
748.500	-20.529
749.140	-20.496
749.625	-20.447
750.093	-20.375
750.577	-20.297
751.062	-20.214
751.546	-20.119
752.186	-19.986
752.655	-19.880
753.139	-19.792
753.624	-19.713
754.092	-19.637
754.577	-19.563
755.222	-19.474
755.706	-19.406
756.174	-19.357
756.659	-19.318
757.143	-19.286
757.627	-19.261
758.268	-19.254
758.736	-19.259
759.221	-19.268
759.705	-19.282
760.173	-19.297
760.658	-19.313
761.298	-19.333
761.782	-19.350
762.267	-19.370
762.735	-19.382
763.220	-19.397
763.860	-19.429
764.344	-19.458
764.813	-19.492
765.297	-19.519
765.782	-19.547
766.422	-19.576
766.906	-19.602
767.375	-19.630
767.859	-19.651
768.343	-19.657
768.984	-19.667
769.453	-19.676
769.937	-19.686
770.421	-19.702
770.905	-19.716
771.374	-19.724
772.014	-19.737
772.499	-19.759
772.983	-19.772
773.467	-19.783
773.936	-19.790
774.420	-19.797
775.061	-19.811
775.545	-19.818
776.013	-19.825
776.498	-19.836
776.982	-19.848
777.622	-19.866
778.107	-19.874
778.575	-19.882
779.060	-19.888
779.544	-19.898
780.184	-19.911
780.653	-19.921
781.137	-19.925
781.622	-19.926
782.106	-19.931
782.574	-19.941
783.215	-19.957
783.699	-19.971
784.183	-19.994
784.668	-20.019
785.136	-20.045
785.621	-20.071
786.261	-20.113
786.745	-20.147
787.214	-20.181
787.698	-20.217
788.182	-20.250
788.823	-20.296
789.307	-20.330
789.776	-20.355
790.260	-20.385
790.744	-20.407
791.229	-20.429
791.862	-20.451
792.347	-20.468
792.815	-20.482
793.299	-20.505
793.784	-20.523
794.268	-20.540
794.908	-20.581
795.377	-20.615
795.861	-20.650
796.346	-20.690
